Token,BIO1
мысалы,O
",",O
жеке,O
ақпарат,O
",",O
кіру,B
мәліметтері,I
және,O
несие,B
картасы,I
нөмірлері,O
),O
шифрлау,B
үшін,O
осы,O
ашық,B
кілтті,I
пайдаланады,B
.,O
"

",O
Веб,B
-,I
сайт,I
деректерді,O
оқи,O
алатындай,O
сәйкес,O
веб,B
-,I
сайтта,I
жеке,B
кілт,I
бар,O
.,O
"

",O
Сіздің,O
электрондық,O
төлқұжатыңызға,O
төлқұжаттың,O
жалған,O
еместігіне,O
көз,O
жеткізу,O
үшін,O
оны,O
берген,O
ел,O
қол,B
қойған,O
.,O
"

",O
Электрондық,O
төлқұжат,O
қақпалары,O
мұны,O
сіздің,O
еліңіздің,O
ашық,B
кілті,I
арқылы,O
растай,O
алады,O
.,O
"

",O
Телефондағы,O
хабар,O
алмасу,O
қолданбалары,B
сеанс,B
кілтін,I
жасау,O
үшін,O
кілт,B
алмасуды,I
пайдаланады,B
.,O
"

",O
Бір,O
сөзбен,O
айтқанда,O
",",O
криптография,B
біздің,O
айналамызда,O
.,O
Solana,B
",",O
басқа,O
блокчейндер,B
сияқты,O
",",O
криптографияның,B
бір,O
ғана,O
қолданылуы,O
.,O
"

",O
Solana,B
мекенжайлар,B
ретінде,O
ашық,B
кілттерді,I
пайдаланады,B
"

",O
Solana,B
әмиян,B
мекенжайлары,I
"

",O
Solana,B
желісіне,I
қатысатын,O
адамдарда,O
кемінде,O
бір,O
кілттер,B
жұбы,I
болады,O
.,O
Solana,B
-,O
да,O
:,O
"

",O
Ашық,B
кілт,I
Solana,B
желісіндегі,I
тіркелгіні,O
көрсететін,O
«,O
мекенжай,B
»,O
ретінде,O
пайдаланылады,B
.,O
Тіпті,O
мейірімді,O
атаулар,O
-example.sol,O
сияқты,O
-dDCQNnDmNbFVi8cQhKAgXhyhXeJ625tvwsunRyRc7c8,O
сияқты,O
мекенжайларды,B
көрсетеді,O
.,O
"

",O
Құпия,B
кілт,I
сол,O
кілттер,B
жұбындағы,I
өкілеттікті,B
тексеру,O
үшін,O
пайдаланылады,B
.,O
Егер,O
сізде,O
мекен,B
-,O
жайдың,O
құпия,B
кілті,I
болса,O
",",O
сіз,O
сол,O
мекенжайдың,B
ішіндегі,O
таңбалауыштарды,O
басқарасыз,O
.,O
Осы,O
себепті,O
",",O
аты,O
айтып,O
тұрғандай,O
",",O
құпия,B
кілттерді,I
әрқашан,O
құпия,B
сақтау,O
керек,O
.,O
"

",O
