Token,BIO1
whether,O
or,O
not,O
it,O
is,O
writable,O
.,O
Including,O
whether,O
or,O
not,O
an,O
account,B
is,O
writable,O
during,O
the,O
execution,O
of,O
an,O
instruction,B
allows,O
the,O
runtime,O
to,O
facilitate,O
parallel,B
processing,I
of,O
smart,B
contracts,I
.,O
Because,O
you,O
must,O
define,O
which,O
accounts,B
are,O
read,O
-,O
only,O
and,O
which,O
you,O
will,O
write,O
to,O
",",O
the,O
runtime,O
can,O
determine,O
which,O
transactions,B
are,O
non,O
-,O
overlapping,O
or,O
read,O
-,O
only,O
and,O
allow,O
them,O
to,O
execute,O
concurrently,O
.,O
To,O
learn,O
more,O
about,O
the,O
Solana,B
’s,O
runtime,O
",",O
check,O
out,O
this,O
blog,O
post,O
.,O
"

",O
Instruction,B
Data,O
"

",O
The,O
ability,O
to,O
add,O
arbitrary,O
data,O
to,O
an,O
instruction,B
ensures,O
that,O
programs,B
can,O
be,O
dynamic,O
and,O
flexible,O
enough,O
for,O
broad,O
use,O
cases,O
in,O
the,O
same,O
way,O
that,O
the,O
body,O
of,O
an,O
HTTP,B
request,I
lets,O
you,O
build,O
dynamic,O
and,O
flexible,O
REST,B
APIs,I
.,O
"

",O
Just,O
as,O
the,O
structure,O
of,O
the,O
body,O
of,O
an,O
HTTP,B
request,I
is,O
dependent,O
on,O
the,O
endpoint,O
you,O
intend,O
to,O
call,O
",",O
the,O
structure,O
of,O
the,O
byte,B
buffer,I
used,O
as,O
instruction,B
data,O
is,O
entirely,O
dependent,O
on,O
the,O
recipient,O
program,O
.,O
If,O
you,O
’re,O
building,O
a,O
full,B
-,I
stack,I
dApp,I
on,O
your,O
own,O
",",O
then,O
you,O
’ll,O
need,O
to,O
copy,O
the,O
same,O
structure,O
that,O
you,O
used,O
when,O
building,O
the,O
program,O
over,O
to,O
the,O
client,B
-,I
side,I
code,I
.,O
If,O
you,O
’re,O
working,O
with,O
another,O
developer,O
who,O
is,O
handling,O
the,O
program,O
development,O
",",O
you,O
can,O
coordinate,O
to,O
ensure,O
matching,O
buffer,O
layouts,O
.,O
"

",O
Let,O
’s,O
think,O
about,O
a,O
concrete,O
example,O
.,O
Imagine,O
working,O
on,O
a,O
Web3,B
game,I
and,O
being,O
responsible,O
for,O
writing,O
client,B
-,I
side,I
code,I
that,O
interacts,O
with,O
a,O
player,O
inventory,O
program,O
.,O
The,O
program,O
was,O
designed,O
to,O
allow,O
the,O
client,B
to,O
:,O
"

",O
Add,O
inventory,O
based,O
on,O
a,O
player,O
’s,O
game,O
-,O
play,O
results,O
"

",O
Transfer,O
inventory,O
from,O
one,O
player,O
to,O
another,O
"

",O
Equip,O
a,O
player,O
with,O
selected,O
inventory,O
items,O
"

",O
This,O
program,O
would,O
have,O
been,O
structured,O
such,O
that,O
each,O
of,O
these,O
is,O
encapsulated,O
in,O
its,O
own,O
function,O
.,O
"

",O
Each,O
program,O
",",O
however,O
",",O
only,O
has,O
one,O
entry,B
point,I
.,O
You,O
would,O
instruct,O
the,O
program,O
on,O
which,O
of,O
these,O
functions,O
to,O
run,O
through,O
the,O
instruction,B
data,O
.,O
"

",O
You,O
would,O
also,O
include,O
in,O
the,O
instruction,B
data,O
any,O
information,O
the,O
function,O
needs,O
in,O
order,O
to,O
execute,O
properly,O
",",O
e.g.,O
an,O
inventory,O
item,O
’s,O
ID,O
",",O
a,O
player,O
to,O
transfer,O
inventory,O
to,O
",",O
etc,O
.,O
"

",O
Exactly,O
how,O
this,O
data,O
would,O
be,O
structured,O
would,O
depend,O
on,O
how,O
the,O
program,O
was,O
written,O
",",O
but,O
it,O
’s,O
common,O
to,O
have,O
the,O
first,O
field,O
in,O
instruction,B
data,O
be,O
a,O
number,O
that,O
the,O
program,O
can,O
map,O
to,O
a,O
function,O
",",O
after,O
which,O
additional,O
fields,O
act,O
as,O
function,O
arguments,O
.,O
"

",O
Serialization,B
"

",O
In,O
addition,O
to,O
knowing,O
what,O
information,O
to,O
include,O
in,O
an,O
instruction,B
data,O
buffer,O
",",O
you,O
also,O
need,O
to,O
serialize,O
it,O
properly,O
.,O
The,O
most,O
common,O
serializer,B
used,O
in,O
Solana,B
is,O
Borsh,B
.,O
Per,O
the,O
website,O
:,O
"

",O
Borsh,B
stands,O
for,O
Binary,B
Object,I
Representation,I
Serializer,I
for,O
Hashing,B
.,O
It,O
is,O
meant,O
to,O
be,O
used,O
in,O
security,B
-,O
critical,O
projects,O
as,O
it,O
prioritizes,O
consistency,O
",",O
safety,O
",",O
speed,O
;,O
and,O
comes,O
with,O
a,O
strict,O
specification,O
.,O
"

",O
Borsh,B
maintains,O
a,O
JS,B
library,I
that,O
handles,O
serializing,O
common,O
types,O
into,O
a,O
buffer,O
.,O
There,O
are,O
also,O
other,O
packages,O
built,O
on,O
top,O
of,O
borsh,B
that,O
try,O
to,O
make,O
this,O
process,O
even,O
easier,O
.,O
We,O
’ll,O
be,O
using,O
the,O
@coral,O
-,O
xyz,O
/,O
borsh,B
library,O
which,O
can,O
be,O
installed,O
using,O
npm,B
.,O
"

",O
Building,O
off,O
of,O
the,O
previous,O
game,O
inventory,O
example,O
",",O
let,O
’s,O
look,O
at,O
a,O
hypothetical,O
scenario,O
where,O
we,O
are,O
instructing,O
the,O
program,O
to,O
equip,O
a,O
player,O
with,O
a,O
given,O
item,O
.,O
Assume,O
the,O
program,O
is,O
designed,O
to,O
accept,O
a,O
buffer,O
that,O
represents,O
a,O
struct,O
with,O
the,O
following,O
properties,O
:,O
"

",O
variant,O
as,O
an,O
unsigned,O
",",O
8,O
-,O
bit,O
integer,O
that,O
instructs,O
the,O
program,O
which,O
instruction,B
",",O
or,O
function,O
",",O
to,O
execute,O
.,O
"

",O
playerId,O
as,O
an,O
unsigned,O
",",O
16,O
-,O
bit,O
integer,O
that,O
represents,O
the,O
player,O
ID,O
of,O
the,O
player,O
who,O
is,O
to,O
be,O
equipped,O
with,O
the,O
given,O
item,O
.,O
"

",O
itemId,O
as,O
an,O
unsigned,O
",",O
256,O
-,O
bit,O
integer,O
that,O
represents,O
the,O
item,O
ID,O
of,O
the,O
item,O
that,O
will,O
be,O
equipped,O
to,O
the,O
given,O
player,O
.,O
