Token,BIO1
-нақты,O
әлемдегі,O
материалдың,O
сипаттамалары,O
модельдеуге,O
",",O
болжауға,O
және,O
оңтайландыруға,O
болатын,O
материалдың,O
сандық,O
көшірмесін,O
немесе,O
материалды,O
жасаудың,O
технологиялық,O
процесін,O
құру,O
.,O
"
    
    ",O
Тікелей,B
жазу,I
технологиялары,I
-схемалар,O
мен,O
датчиктер,O
үшін,O
электроника,B
өндірісінде,O
кеңінен,O
қолданылатын,O
маскаларды,O
қолданбай,O
тікелей,O
субстраттарда,O
өрнектер,O
немесе,O
құрылымдар,O
жасауға,O
мүмкіндік,O
беретін,O
өндірістік,O
процестер,O
тобы,O
.,O
"
    
    ",O
Электр,B
өткізгіш,I
желімдер,I
-дәнекерлеуге,O
балама,O
ұсына,O
отырып,O
",",O
компоненттерді,O
электрлік,O
және,O
механикалық,O
байланыстыру,O
үшін,O
электронды,O
жинақтарда,O
қолданылатын,O
электр,B
өткізгіш,I
желімдер,I
.,O
"
    
    ",O
Электрофоретикалық,B
тұндыру,I
-электр,O
өткізгіш,B
беттерге,O
материалдарды,O
бақылай,O
жағу,O
үшін,O
кеңінен,O
қолданылатын,O
субстратқа,O
зарядталған,O
бөлшектерді,O
жабу,O
үшін,O
электр,B
өрісін,O
пайдаланатын,O
жабу,O
процесі,O
.,O
"
    
    ",O
Икемді,B
субстраттар,I
-иілуге,O
болатын,O
және,O
икемді,O
электрондық,O
құрылғыларды,O
жасауға,O
мүмкіндік,O
беретін,O
электронды,O
",",O
оптикалық,O
немесе,O
басқа,O
функционалды,O
элементтерді,O
қолдану,O
үшін,O
пайдалануға,O
болатын,O
материалдар,O
.,O
"
    
    ",O
Нанобөлшектердің,B
газ,I
фазалық,I
синтезі,I
-белгілі,O
бір,O
қасиеттері,O
бар,O
нанобөлшектерді,B
алуға,O
мүмкіндік,O
беретін,O
бақыланатын,O
ортадағы,O
газдардың,B
өзара,O
әрекеттесуі,O
арқылы,O
нанобөлшектерді,B
алу,O
әдісі,O
.,O
"
    
    ",O
Жоғары,B
деформация,I
жылдамдығын,I
сынау,I
-жоғары,O
жылдамдықтағы,O
соққылар,O
немесе,O
жарылыстар,O
кезінде,O
материалдардың,O
сипаттамаларын,O
түсіну,O
үшін,O
жылдам,O
деформация,B
кезіндегі,O
материалдың,O
әрекетін,O
бағалау,O
.,O
"
    
    ",O
Гидрогель,B
материалдары,I
-құрылымын,O
сақтай,O
отырып,O
",",O
судың,O
едәуір,O
мөлшерін,O
сақтай,O
алатын,O
жұмсақ,O
",",O
суды,O
сіңіретін,O
полимерлер,B
.,O
Полимердің,B
бұл,O
түрі,O
биомедициналық,O
мақсаттарда,O
",",O
контактілі,O
линзалар,O
өндірісінде,O
және,O
топыраққа,O
ылғал,O
сақтайтын,O
қоспалар,O
ретінде,O
қолданылады,O
.,O
"
    
    ",O
Функционалды,B
материалдардағы,I
сиялы,I
басып,I
шығару,I
-сурет,O
түрінде,O
субстратқа,O
өткізгіш,B
сия,O
немесе,O
биологиялық,O
белсенді,O
заттар,O
сияқты,O
ерекше,O
функционалды,O
қасиеттері,O
бар,O
материалдарды,O
қолдану,O
үшін,O
сиялы,O
басып,O
шығару,O
технологиясын,O
қолдану,O
.,O
"
    
    ",O
Интерфейсті,B
дамыту,I
-композициялық,O
материалдардың,O
немесе,O
құрылғылардың,O
үйлесімділігін,O
",",O
тұрақтылығын,O
және,O
өнімділігін,O
жақсарту,O
үшін,O
әртүрлі,O
материалдар,O
немесе,O
фазалар,O
арасындағы,O
интерфейстерді,O
өзгерту,O
және,O
басқару,O
.,O
"
    
    ",O
Материалдарды,B
өңдеудегі,I
иондық,I
сұйықтықтар,I
-ерітудің,O
бірегей,O
қасиеттері,O
мен,O
термиялық,O
тұрақтылығына,O
байланысты,O
материалдарды,O
синтездеу,B
мен,O
өңдеуде,O
төмен,O
балқу,O
температурасы,O
бар,O
тұздар,O
болып,O
табылатын,O
иондық,O
сұйықтықтарды,O
пайдалану,O
.,O
"
    
    ",O
Ұнтақ,B
қабатының,I
лазерлік,I
балқуы,I
-металдарды,O
өңдеу,O
үшін,O
әдетте,O
қолданылатын,O
қабат-қабат,O
бөлшектерін,O
жасау,O
үшін,O
лазер,O
ұнтақ,O
қабатының,O
бөліктерін,O
іріктеп,O
балқытатын,O
қосымша,O
өндіріс,O
технологиясы,O
.,O
"
     
    ",O
Төмен,B
калориялы,I
диэлектрлік,I
материалдар,I
-жартылай,O
өткізгіштер,O
өндірісінде,O
өзара,O
байланыстар,O
арасындағы,O
сыйымдылық,O
байланысын,O
азайту,O
",",O
өнімділікті,O
арттыру,O
және,O
тұтынатын,O
қуатты,O
азайту,O
үшін,O
қолданылатын,O
төмен,O
диэлектрлік,B
материалдар,I
.,O
"
    
    ",O
Магниттік,B
жады,I
пішінді,I
қорытпалар,I
-жетектер,O
мен,O
сенсорларда,O
қолданылатын,O
кристалдық,O
құрылымын,O
өзгерту,O
арқылы,O
магнит,B
өрісінің,O
әсеріне,O
жауап,O
ретінде,O
пішінін,O
өзгертетін,O
қорытпалар,O
.,O
"
    
    ",O
Механохимиялық,B
синтез,I
-еріткіштерді,O
немесе,O
жоғары,O
температураны,O
пайдаланбай,O
ұнтақтау,O
сияқты,O
механикалық,O
энергия,O
арқылы,O
қатты,B
фазалы,O
қосылыстар,O
арасында,O
химиялық,O
реакцияларды,O
тудыратын,O
процесс,O
.,O
"
     
    ",O
Бу,O
фазасындағы,O
металлорганикалық,O
эпитаксия,O
-металлорганикалық,O
прекурсорлардың,O
гидридтермен,O
немесе,O
басқа,O
газдармен,B
әрекеттесуі,O
арқылы,O
жартылай,B
өткізгіш,I
материалдарды,O
алу,O
үшін,O
кристалды,O
қабаттарды,O
қолдану,O
әдісі,O
.,O
"
    
    ",O
Микрофлюидтік,B
материалдар,I
-химиялық,O
талдауда,O
",",O
биологиялық,O
зерттеулерде,O
және,O
диагностикада,O
қолдану,O
үшін,O
өте,O
маңызды,O
сұйықтықтардың,O
аз,O
мөлшерін,O
басқаратын,O
микрофлюидтік,O
құрылғыларды,O
жасау,O
үшін,O
қолданылатын,O
материалдар,O
.,O
"
    
    ",O
Нанотехнологиялық,B
жабындар,I
-беттерге,O
коррозияға,B
төзімділік,O
",",O
гидрофобтылық,O
немесе,O
электр,B
өткізгіштігінің,O
жоғарылауы,O
сияқты,O
ерекше,O
қасиеттер,O
беру,O
үшін,O
нано,B
деңгейде,O
жасалған,O
жұқа,O
қабықшалар,O
.,O
"
    
    ",O
Наноөлшемді,B
аддитивті,I
өндіріс,I
-нанометрлік,O
дәлдікпен,O
конструкциялар,O
жасауға,O
мүмкіндік,O
беретін,O
аддитивті,B
өндіріс,I
технологияларын,O
қолдана,O
отырып,O
",",O
нанометрлік,O
масштабта,O
объектілерді,O
құру,O
процесі,O
.,O
"
    
    ",O
Сызықтық,B
емес,I
оптикалық,I
материалдар,I
-оптикалық,O
өрістерге,O
сызықтық,O
емес,O
реакцияны,O
көрсететін,O
материалдар,O
",",O
яғни,O
поляризациялық,O
реакция,O
лазерлер,O
мен,O
оптикалық,O
қосқыштарда,O
қолданылатын,O
оптикалық,O
өрістің,O
қарқындылығына,O
тікелей,O
пропорционалды,O
емес,O
.,O
"
    
    ",O
Органикалық,B
жарық,I
шығаратын,I
диодтар,I
–,O
бұл,O
диодтар,O
дисплейлерде,O
қолданылатын,O
материалдар,O
.,O
Олар,O
электр,B
тогына,O
жауап,O
ретінде,O
жарық,O
шығарады,O
",",O
бұл,O
жоғары,O
контраст,O
пен,O
икемділік,O
сияқты,O
дисплей,O
технологиясының,O
артықшылықтарын,O
қамтамасыз,O
етеді,O
.,O
"
    
    ",O
Фазалық,B
өрісті,I
модельдеу,I
-түйіршіктердің,O
өсуін,O
",",O
фазалық,O
түрленулерді,O
және,O
басқа,O
құбылыстарды,O
болжау,O
үшін,O
қолданылатын,O
фазалық,O
өріс,O
теңдеулерін,O
шешу,O
арқылы,O
материалдардағы,O
микроқұрылымдардың,O
эволюциясын,O
модельдейтін,O
компьютерлік,O
модельдеу,O
әдісі,O
.,O
"
    
    ",O
Фотондық,B
кристалдар,I
-оптикалық,O
талшықтар,O
мен,O
датчиктерді,O
қоса,O
алғанда,O
",",O
әртүрлі,O
қолданбаларда,O
жарықты,O
басқару,O
үшін,O
қолданылатын,O
фотондардың,O
қозғалысына,O
әсер,O
ететін,O
мерзімді,O
оптикалық,O
наноқұрылымы,O
бар,O
құрылымдар,O
.,O
"
    
    ",O
Пьезоэлектрлік,B
керамика,I
-механикалық,O
әсерге,O
жауап,O
ретінде,O
электр,B
зарядын,O
тудыратын,O
және,O
керісінше,O
",",O
сенсорларда,O
",",O
жетектерде,O
және,O
энергия,O
жинау,O
құрылғыларында,O
қолданылатын,O
керамика,B
.,O
"
    
     ",O
Полимерлі,B
нанокомпозиттер,I
-полимер,O
матрицасын,O
наноөлшемді,O
толтырғыштармен,O
біріктіретін,O
композиттер,O
.,O
Нәтижесінде,O
негізгі,O
полимермен,B
салыстырғанда,O
механикалық,O
",",O
термиялық,O
немесе,O
электрлік,O
қасиеттер,O
жақсарады,O
.,O
"
    
    ",O
Кванттық,B
материалдар,I
-жаңа,O
технологиялар,O
мен,O
құрылғыларға,O
перспективалы,O
асқын,O
өткізгіштік,B
",",O
топологиялық,O
оқшаулағыштар,O
және,O
холл,O
кванттық,O
әсерлері,O
сияқты,O
кванттық,O
механика,O
анықтайтын,O
қасиеттерге,O
ие,O
материалдар,O
.,O
"
    
    ",O
Жылдам,B
жентектеу,I
әдістері,I
-жұқа,O
микроқұрылымы,O
бар,O
тығыз,O
материалдарды,O
тезірек,O
алуға,O
мүмкіндік,O
беретін,O
ұшқын,O
плазмалық,O
жентектеу,B
сияқты,O
материалдарды,O
жентектеу,B
процесін,O
айтарлықтай,O
жылдамдататын,O
әдістер,O
"
    
    ",O
Өздігінен,B
қалпына,I
келетін,I
материалдар,I
-сыртқы,O
араласусыз,O
зақымдануды,O
автоматты,O
түрде,O
жоюға,O
",",O
қызмет,O
ету,O
мерзімін,O
ұзартуға,O
және,O
өнімділікті,O
арттыруға,O
қабілетті,O
материалдар,O
.,O
"
    
    ",O
Кремний,B
карбидінің,I
жартылай,I
өткізгіштері,I
-жоғары,O
температура,O
",",O
жоғары,O
қуат,O
және,O
жоғары,O
жиіліктегі,O
жартылай,B
өткізгіш,I
материал,O
.,O
Өткізгіштің,O
бұл,O
түрі,O
қуат,O
құрылғыларында,O
және,O
жоғары,O
өнімді,O
электроникада,B
қолданылады,O
.,O
"
    
    ",O
Суперконденсатор,B
материалдары,I
-суперконденсаторларда,O
қолданылатын,O
материалдар,O
",",O
олар,O
дәстүрлі,O
батареялармен,O
салыстырғанда,O
жылдам,O
зарядтау,O
мен,O
разрядты,O
қамтамасыз,O
ететін,O
электростатикалық,O
механизмдер,O
арқылы,O
энергияны,O
сақтайды,O
.,O
"
    
    ",O
Беттік,B
акустикалық,I
толқындардағы,I
құрылғылар,I
(,O
беттік,O
белсенді,O
заттар,O
),O
-сүзгілерде,O
",",O
генераторларда,O
және,O
датчиктерде,O
қолданылатын,O
сигналдарды,O
өңдеу,O
үшін,O
материалдардың,O
беті,O
бойымен,O
таралатын,O
акустикалық,O
толқындарды,O
қолданатын,O
құрылғылар,O
.,O
"
    
    ",O
Жылу,B
интерфейсі,I
материалдары,I
-жылу,O
беруді,O
жақсарту,O
үшін,O
екі,O
беттің,O
арасына,O
орналастырылған,O
материалдар,O
.,O
Материалдың,O
бұл,O
түрі,O
жылу,O
таратуды,O
басқару,O
үшін,O
электронды,O
құрылғыларда,O
өте,O
маңызды,O
.,O
"
    
    ",O
Ультра,B
жоғары,I
температуралы,I
керамика,I
-ғарыш,O
аппараттарын,O
қайтаруға,O
арналған,O
қорғаныс,O
экрандары,O
және,O
гиперсоникалық,O
ұшақтар,O
сияқты,O
аэроғарыш,O
өнеркәсібінде,O
қолданылатын,O
өте,O
жоғары,O
температураға,O
төтеп,O
бере,O
алатын,O
керамика,B
.,O
"
",O
