Token,BIO1
көп,O
металдардан,O
тұратын,O
қосылыстар,O
.,O
"
    
    ",O
Иондық,B
имплантация,I
-жоғары,O
энергиялы,O
иондармен,O
бомбалау,O
арқылы,O
материалдардың,O
беткі,O
қасиеттерін,O
өзгерту,O
үшін,O
қолданылатын,O
әдіс,O
.,O
Бұл,O
әдіс,O
материалдардың,O
электрлік,O
",",O
оптикалық,O
және,O
механикалық,O
сипаттамаларына,O
әсер,O
етеді,O
.,O
"
    
    ",O
Изотермиялық,B
түрлендіру,I
-термиялық,O
өңдеу,O
кезінде,O
металдар,O
мен,O
қорытпалардағы,O
фазалық,O
түрлендірулер,O
контекстінде,O
жиі,O
қолданылатын,O
тұрақты,O
температурада,O
болатын,O
түрлендіру,O
процесі,O
.,O
"
    
    ",O
Джоуль,B
қыздыру,I
-бұл,O
электр,B
тогы,O
өткізгіш,B
арқылы,O
өткенде,O
жылу,O
пайда,O
болатын,O
процесс,O
.,O
Бұл,O
процессті,O
басқалай,O
резистивті,O
немесе,O
омдық,O
қыздыру,O
деп,O
те,O
атайды,O
.,O
"
    
    ",O
Монте,B
-,I
Карло,I
әдісімен,I
кинетикалық,I
модельдеу,I
-пайда,O
болу,O
ықтималдығына,O
негізделген,O
оқиғалар,O
тізбегін,O
модельдеу,O
арқылы,O
химиялық,O
реакциялар,O
мен,O
диффузияны,O
қоса,O
алғанда,O
",",O
уақыт,O
бойынша,O
әртүрлі,O
процестердің,O
эволюциясын,O
модельдеу,O
үшін,O
қолданылатын,O
есептеу,O
әдісі,O
.,O
"
    
    ",O
Лазерлік,B
балқыту,I
-материалды,O
қолдану,O
процесі,O
",",O
яғни,O
металл,B
ұнтағы,O
немесе,O
сым,O
лазердің,O
көмегімен,O
субстратқа,O
балқытылып,O
",",O
негізгі,O
материалмен,O
толық,O
байланысатын,O
жоғары,O
сапалы,O
жабын,O
түзіледі,O
.,O
"
    
    ",O
Лазерлік,B
индукцияланған,I
сыну,I
спектроскопиясы,I
-элементтік,O
құрамды,O
анықтау,O
үшін,O
шығарылатын,O
жарықты,O
талдай,O
отырып,O
",",O
материал,O
бетінде,O
плазма,O
жасау,O
үшін,O
жоғары,O
қарқынды,O
лазерлік,O
импульсті,O
қолданатын,O
аналитикалық,O
әдіс,O
.,O
"
    
    ",O
Қорғасынсыз,B
дәнекерлеу,I
-металл,O
бөлшектерді,O
денсаулық,O
пен,O
қоршаған,O
ортаға,O
қауіпсіз,O
түрде,O
қосу,O
үшін,O
қолданылатын,O
қорғасынсыз,B
дәнекерлеу,I
материалдары,O
.,O
"
    
    ",O
Жеңіл,B
қорытпалар,I
-,O
тығыздығы,O
төмен,O
",",O
бірақ,O
беріктігі,O
мен,O
қаттылығы,O
жоғары,O
",",O
автомобиль,O
өнеркәсібінде,O
",",O
аэроғарыш,O
өнеркәсібінде,O
және,O
салмақ,O
жоғалту,O
өте,O
маңызды,O
басқа,O
қолданбаларда,O
қолданылатын,O
қорытпалар,O
.,O
"
    
    ",O
Сұйық,B
кристалды,I
полимерлер,I
-электроника,O
мен,O
микротолқынды,O
пеште,O
қолданылатын,O
жоғары,O
температураға,O
төзімділігі,O
мен,O
механикалық,O
қасиеттерімен,O
танымал,O
қатты,B
және,O
сұйық,O
күйлер,O
арасындағы,O
фазасы,O
бар,O
полимерлердің,B
бір,O
түрі,O
.,O
"
    
    ",O
Флуоресцентті,B
материалдар,I
-,O
сыртқы,O
энергия,O
көзінен,O
қозған,O
кезде,O
флуоресценция,B
",",O
фосфоресценция,O
немесе,O
жарықтың,O
басқа,O
түрлері,O
арқылы,O
жарық,O
шығаратын,O
материалдар,O
.,O
"
    
    ",O
Магнитті,B
материалдар,I
-деректерді,O
сақтау,O
жүйелерінде,O
",",O
қозғалтқыштарда,O
және,O
сенсорларда,O
қолданылатын,O
ферромагнетизм,B
немесе,O
парамагнетизм,O
сияқты,O
магнетизмнің,O
әртүрлі,O
формалары,O
бар,O
материалдар,O
.,O
"
    
    ",O
Магнитострикция,B
-магниттеу,O
процесінде,O
ферромагниттік,O
материалдардың,O
пішінін,O
немесе,O
өлшемдерін,O
өзгерту,O
қасиеті,O
.,O
"
    
    ",O
Мартенситті,B
түрлендіру,I
-диффузиясыз,O
фазалық,O
түрлендіру,O
",",O
онда,O
металдың,O
немесе,O
қорытпаның,O
кристалдық,O
құрылымы,O
өзгереді,O
",",O
бұл,O
әдетте,O
қаттырақ,O
және,O
сынғыш,O
фазаның,O
пайда,O
болуына,O
әкеледі,O
.,O
"
    
    ",O
Материалдың,B
қажуы,I
-материалдың,O
беріктігі,O
шегінен,O
асатын,O
бірнеше,O
жүктемелерден,O
немесе,O
кернеулерден,O
кейін,O
материалдың,O
әлсіреуі,O
немесе,O
бұзылуы,O
",",O
бұл,O
уақыт,O
өте,O
келе,O
кумулятивті,O
зақымданулар,O
мен,O
жарықтарға,O
әкеледі,O
.,O
"
    
    ",O
Механикалық,B
легирлеу,I
-бұл,O
қатты,B
күйдегі,O
ұнтақты,O
өңдеу,O
технологиясы,O
.,O
Бұл,O
технология,O
қорытпаларды,O
алу,O
үшін,O
жоғары,O
энергиялы,O
шар,O
диірменінде,O
ұнтақ,O
бөлшектерін,O
бірнеше,O
рет,O
дәнекерлеуді,O
",",O
жоюды,O
және,O
қайта,O
дәнекерлеуді,O
қамтиды,O
.,O
"
    
    ",O
Механикалық,B
сынақтар,I
-созылу,O
",",O
қысу,O
және,O
соққы,O
сияқты,O
сынақтар,O
арқылы,O
беріктік,O
",",O
майысқақтық,O
",",O
қаттылық,B
және,O
тұтқырлық,B
сияқты,O
материалдардың,O
механикалық,O
қасиеттерін,O
бағалау,O
.,O
"
    
    ",O
Металл,B
матрицалық,I
композиттер,I
-беріктігін,O
",",O
қаттылығын,O
және,O
басқа,O
қасиеттерін,O
арттыратын,O
арматура,O
ретінде,O
металл,B
матрицасы,O
және,O
бір,O
немесе,O
бірнеше,O
қайталанатын,O
фазалары,O
бар,O
композициялық,B
материалдар,I
.,O
"
    
    ",O
Металл,B
пенопласт,I
-жеңіл,O
",",O
кеуекті,B
металдардан,O
жасалған,O
материалдар,O
.,O
Бұл,O
материалдар,O
салмақты,O
азайтады,O
және,O
энергияны,O
сіңіруді,O
жақсарту,O
тұрғысынан,O
артықшылықтар,O
беретін,O
торлы,O
құрылымымен,O
сипатталады,O
.,O
"
    
    ",O
Металлография,B
-материалдардың,O
қасиеттері,O
мен,O
олардың,O
зақымдануын,O
түсіну,O
үшін,O
микроскопия,B
арқылы,O
металдар,O
мен,O
қорытпалардың,O
микроқұрылымын,O
зерттеу,O
.,O
"
    
    ",O
Метастабильді,B
фазалар,I
-уақыт,O
өте,O
келе,O
немесе,O
белгілі,O
бір,O
жағдайларда,O
тұрақты,O
конфигурацияларға,O
айналуы,O
мүмкін,O
тұрақты,O
фазалардан,O
өзгеше,O
қасиеттері,O
бар,O
материалдардың,O
уақытша,O
",",O
тұрақсыз,O
күйлері,O
.,O
"
    
    ",O
Микролегирлеу,B
-металдың,O
микроқұрылымы,O
мен,O
қасиеттерін,O
жақсарту,O
үшін,O
құрамын,O
айтарлықтай,O
өзгертпестен,O
негізгі,O
металға,O
аз,O
мөлшерде,O
легирлеуші,B
элементтер,O
қосу,O
.,O
"
    
    ",O
Микроэлектромеханикалық,B
жүйелер,I
-сенсорларда,O
",",O
қолданбалы,O
механихмдерде,O
және,O
басқа,O
қосымшаларда,O
қолданылатын,O
микроөндіріс,O
әдістерін,O
қолдана,O
отырып,O
жасалған,O
миниатюралық,O
механикалық,O
және,O
электромеханикалық,O
құрылғылар,O
немесе,O
жүйелер,O
.,O
"
    
    ",O
Микроөңдеу,B
-көбінесе,O
фотолитография,B
",",O
лазерлік,O
өңдеу,O
және,O
микрофрезерлеу,B
сияқты,O
әдістерді,O
қолдана,O
отырып,O
",",O
бөлшектер,O
мен,O
құрылымдарды,O
микро,B
масштабта,O
өңдеу,O
процесі,O
.,O
"
    
    ",O
Микроқаттылық,B
сынағы,I
-шағын,O
өлшемді,O
үлгілердегі,O
материалдардың,O
созылу,O
беріктігі,O
және,O
салыстырмалы,O
ұзарту,O
сияқты,O
механикалық,O
қасиеттерін,O
сынау,O
әдісі,O
.,O
"
    
    ",O
Микротолқынды,B
біріктіру,I
-материалдарды,O
тез,O
және,O
біркелкі,O
қыздыруға,O
мүмкіндік,O
беретін,O
микротолқынды,O
энергияны,O
қолданатын,O
материалдарды,O
біріктіру,O
әдісі,O
.,O
Бұл,O
әдіс,O
нәтижесінде,O
материалдар,O
тығыздалып,O
",",O
қасиеттері,O
жақсарады,O
.,O
"
    
    ",O
Металл,B
құю,O
-дәл,O
",",O
күрделі,O
металл,B
бөлшектерін,O
көп,O
мөлшерде,O
өндіру,O
үшін,O
ұнтақты,O
металлургия,O
мен,O
пластмасса,O
құюды,O
біріктіретін,O
процесс,O
.,O
"
    
    ",O
Минералды,B
мақтамен,I
оқшаулау,I
-жылу,O
және,O
дыбыс,O
оқшаулағыш,O
",",O
сондай,O
-,O
ақ,O
отқа,O
төзімділікті,O
қамтамасыз,O
ететін,O
базальт,O
немесе,O
қож,O
талшықтарынан,O
жасалған,O
оқшаулағыш,O
материал,O
.,O
"
    
    ",O
Молибден,B
дисульфиді,I
(,O
MoS2,B
),O
-қатты,O
майлаушы,B
және,O
жартылай,B
өткізгіш,I
материал,O
ретінде,O
қолданылатын,O
",",O
үйкелісі,B
төмен,O
қасиеттерімен,O
танымал,O
электроникада,B
қолданылатын,O
қосылыс,O
.,O
"
    
    ",O
Нанокомпозиттер,B
-материалдың,O
механикалық,O
",",O
электрлік,O
немесе,O
жылу,O
қасиеттерін,O
едәуір,O
жақсарта,O
алатын,O
матрицадан,O
және,O
ондағы,O
дисперсті,O
нанобөлшектерден,B
тұратын,O
материалдар,O
.,O
"
    
    ",O
Наноталшық,B
-сүзу,O
",",O
тіндік,O
инженерия,O
және,O
сенсорлар,O
сияқты,O
салаларда,O
қолданылатын,O
электр,B
иіру,O
сияқты,O
процестер,O
арқылы,O
алынған,O
нанометрлік,O
диапазондағы,O
диаметрлі,O
талшықтар,O
.,O
"
    
    ",O
Нанолитография,B
-нанотехнологиялық,O
құрылғылар,O
мен,O
компоненттерді,O
жасау,O
үшін,O
өте,O
маңызды,O
нано,B
деңгейдегі,O
құрылымдарды,O
құру,O
әдістері,O
.,O
"
    
    ",O
Нанобөлшектер,B
-өлшемі,O
бойынша,O
бірегей,O
химиялық,O
",",O
физикалық,O
және,O
электронды,O
қасиеттері,O
бар,O
нанометрлермен,O
өлшенетін,O
бөлшектер,O
.,O
"
    
    ",O
Наноөлшемді,B
материалдар,I
-нанометрлік,O
масштабта,O
жобаланған,O
немесе,O
құрылымдалған,O
материалдар,O
(,O
1,O
-,O
ден,O
100,O
нанометрге,O
дейін,O
),O
.,O
Олар,O
сусымалы,O
материалдардың,O
қасиеттерінен,O
басқа,O
жаңа,O
қасиеттерді,O
көрсетеді,O
.,O
"
    
    ",O
Нано,B
сымдар,O
-бірегей,O
электрлік,O
",",O
жылу,O
және,O
механикалық,O
қасиеттеріне,O
байланысты,O
электроника,B
мен,O
нанотехнологияда,O
қолданылатын,O
нанометрлік,O
диапазондағы,O
ультра,O
жұқа,O
сымдар,O
.,O
"
    
    ",O
Торлы,B
қалыпқа,I
жақын,I
қалып,I
жасау,I
-өңдеу,O
немесе,O
әрлеу,O
қажеттілігін,O
азайтатын,O
соңғы,O
өлшемдерге,O
жақын,O
бөлшектерді,O
жасау,O
материалдардың,O
қалдықтары,O
мен,O
өндіріс,O
шығындарын,O
азайтады,O
.,O
"
    
    ",O
Бұзбайтын,B
бақылау,I
-материалдың,O
",",O
компоненттің,O
немесе,O
жүйенің,O
қасиеттерін,O
зиян,O
келтірместен,O
бағалау,O
үшін,O
қолданылатын,O
бірқатар,O
талдау,O
әдістері,O
.,O
"
    
    ",O
Оптикалық,B
микроскопия,I
-әдетте,O
1000,O
есеге,O
дейін,O
үлкейту,O
кезінде,O
материалдардың,O
ұсақ,O
бөлшектері,O
мен,O
құрылымдарын,O
визуализациялау,O
үшін,O
жарық,O
микроскоптарын,O
қолдану,O
.,O
"
    
    ",O
Металлорганикалық,B
қаңқалар,I
-газдарды,O
сақтау,O
",",O
бөлу,O
және,O
катализдеу,O
үшін,O
пайдаланылатын,O
бір,O
",",O
екі,O
немесе,O
үш,O
өлшемді,O
желілерді,O
құру,O
үшін,O
органикалық,O
лигандтармен,O
үйлестірілген,O
металл,B
иондарынан,O
немесе,O
кластерлерден,O
тұратын,O
құрылымдар,O
.,O
"
    
    ",O
Тотығуға,B
төзімділік,I
-материалдың,O
жоғары,O
температурада,O
оттегімен,O
және,O
басқа,O
агрессивті,O
ортамен,O
әрекеттесуінен,O
болатын,O
зақымға,O
төтеп,O
беру,O
қабілеті,O
.,O
"
    
    ",O
Бөлшектермен,B
арматураланған,I
композиттер,I
–,O
материалдың,O
матицасында,O
олардың,O
механикалық,O
және,O
физикалық,O
қасиеттерін,O
жақсарту,O
үшін,O
дисперграцияланған,O
композитті,O
ұсақ,O
бөлшектер,O
.,O
"
    
    ",O
Пассивтеу,B
-коррозияға,O
төзімділікті,O
арттыратын,O
оның,O
бетінде,O
қорғаныш,O
оксид,O
қабатын,O
құру,O
арқылы,O
материалдың,O
реактивтілігін,O
төмендету,O
процесі,O
.,O
"
    
    ",O
Өткізгіштік,B
-материалдың,O
сұйықтықтарды,O
немесе,O
газдарды,B
сүзу,O
",",O
мембраналық,O
технологиялар,O
және,O
кеуекті,B
материалдар,O
үшін,O
маңызды,O
өткізу,O
қабілеті,O
.,O
"
    
    ",O
Фотолитография,B
-микроөндірісте,O
геометриялық,O
үлгіні,O
фотошаблоннан,O
субстраттағы,O
жарықсезгіш,O
химиялық,O
фоторезистке,O
тасымалдау,O
үшін,O
жарықты,O
пайдаланып,O
",",O
жұқа,O
пленка,O
бөліктеріне,O
немесе,O
субстраттың,O
негізгі,O
бөлігіне,O
үлгіні,O
салу,O
үшін,O
қолданылатын,O
процесс,O
.,O
"
    
    ",O
Пьезоэлектрлік,B
материалдар,I
-сенсорларда,O
",",O
қолданбалы,O
механизмдерде,O
және,O
энергия,O
жинау,O
құрылғыларында,O
қолданылатын,O
механикалық,O
кернеуге,O
жауап,O
ретінде,O
электр,B
зарядын,O
тудыратын,O
материалдар,O
.,O
"
    
    ",O
Плазмалық,B
күшейтілген,I
химиялық,I
бу,I
тұндыру,I
(,O
PECVD,B
),O
-төмен,O
температурада,O
химиялық,O
реакцияларды,O
күшейту,O
үшін,O
плазманы,O
қолдану,O
арқылы,O
газ,B
күйінен,O
қатты,B
субстратқа,O
жұқа,O
қабықшаларды,O
алу,O
үшін,O
қолданылатын,O
әдіс,O
.,O
"
    
    ",O
Полимер,B
қоспалары,I
-өнімділікті,O
жақсартататын,O
немесе,O
қамтамасыз,O
ететін,O
құрамдас,O
полимерлердің,B
қасиеттерін,O
біріктіретін,O
екі,O
немесе,O
одан,O
да,O
көп,O
полимерлердің,B
физикалық,O
қоспалары,O
.,O
"
    
    ",O
Полимерлеу,B
-қайталанатын,O
құрылымдық,O
бірліктірулерден,O
тұратын,O
үлкен,O
молекулалы,O
полимер,B
түзу,O
үшін,O
мономерлерді,O
біріктірудің,O
химиялық,O
процесі,O
.,O
"
    
    ",O
Кеуектілік,B
-материалдың,O
механикалық,O
беріктігіне,O
",",O
тығыздығына,O
",",O
өткізгіштігіне,O
және,O
басқа,O
қасиеттеріне,O
әсер,O
ететін,O
тесіктердің,O
немесе,O
бос,O
орындардың,O
болуы,O
.,O
"
    
    ",O
Ұнтақ,B
металлургиясы,I
-престеу,O
және,O
біріктіру,O
арқылы,O
ұнтақ,O
металдан,O
металл,B
бөлшектері,O
мен,O
компоненттерін,O
жасауды,O
қамтитын,O
өндірістік,O
процесс,O
.,O
"
    
    ",O
Дисперсиялы,B
қатайту,I
-металл,O
матрицасындағы,O
ұсақ,O
бөлшектерді,O
дисперсиялау,O
арқылы,O
майысқыш,O
материалдардың,O
",",O
соның,O
ішінде,O
көптеген,O
құрылымдық,O
қорытпалардың,O
аққыштық,B
шегін,I
арттыру,O
үшін,O
қолданылатын,O
термиялық,B
өңдеу,I
әдісі,O
.,O
"
    
    ",O
Пиролиз,B
-көміртекті,O
талшықтарды,O
",",O
биокөмірді,O
және,O
басқа,O
материалдарды,O
өндіруде,O
қолданылатын,O
инертті,O
атмосферадағы,O
жоғары,O
температурадағы,O
материалдардың,O
термиялық,O
ыдырауы,O
.,O
"
    
    ",O
Кванттық,B
нүктелер,I
-дисплейлерде,O
",",O
күн,O
батареяларында,O
және,O
биомедициналық,O
бейнелеуде,O
қолданылатын,O
кванттық,O
механикалық,O
қасиеттері,O
бар,O
наноөлшемді,O
жартылай,B
өткізгіш,I
бөлшектер,O
.,O
"
    
    ",O
Шынықтыру,B
-фазалық,O
түрлендірулер,O
арқылы,O
қаттылық,B
пен,O
беріктікті,O
арттыру,O
үшін,O
материалдарды,O
термиялық,B
өңдеуден,I
кейін,O
қолданылатын,O
жылдам,O
салқындату,O
процесі,O
.,O
"
    
    ",O
Рентгенография,B
-объектінің,O
ішкі,O
құрылымын,O
зерттеу,O
үшін,O
рентген,B
немесе,O
гамма,O
сәулелерін,O
қолдану,O
",",O
ішкі,O
ақауларды,O
анықтау,O
үшін,O
бұзбай,O
бақылау,O
әдісі,O
.,O
"
    
    ",O
Реактивті,B
ионды,I
улау,I
-микроөндірісте,O
жоғары,O
арақатынасы,O
және,O
тік,O
бүйір,O
қабырғалары,O
бар,O
құрылымдарды,O
алу,O
үшін,O
қолданылатын,O
плазмалық,O
улау,O
процесі,O
.,O
"
    
    ",O
Қайта,B
кристалдану,I
-деформацияланған,O
түйіршіктерді,O
бастапқы,O
түйіршіктер,O
қолданылғанға,O
дейін,O
пайда,O
болатын,O
және,O
өсетін,O
деформацияланбаған,B
түйіршіктердің,O
жаңа,O
жиынтығымен,O
ауысатын,O
процесс,O
.,O
Бұл,O
процесс,O
көбінесе,O
майысқақтықты,O
жақсарту,O
және,O
суық,O
өңдеу,O
кезінде,O
қатаю,O
әсерін,O
жою,O
үшін,O
қолданылады,O
.,O
"
    
    ",O
Тотығу,B
-,I
тотықсыздану,I
реакциялары,I
-коррозия,O
процестерінде,O
және,O
энергияны,O
сақтау,O
құрылғыларында,O
жиі,O
қолданылатын,O
атомдардың,O
тотығу,O
дәрежесіне,O
әсер,O
ететін,O
екі,O
молекула,O
арасындағы,O
электрондардың,O
тасымалдануын,O
қамтитын,O
химиялық,O
реакциялар,O
.,O
"
    
    ",O
Отқа,B
төзімді,I
материалдар,I
-материалдар,O
жоғары,O
қызуға,O
ұшырайтын,O
пештерде,O
",",O
күйдіру,B
агрегаттарында,O
және,O
реакторларда,B
қолданылатын,O
жоғары,O
температураға,O
және,O
қатты,B
пайдалану,O
жағдайларына,O
төзімді,O
материалдар,O
.,O
"
    
    ",O
Қатайтатын,B
фазалар,I
-әдетте,O
композициялық,B
материалдарға,I
тән,O
беріктік,O
",",O
тұтқырлық,B
және,O
қаттылық,B
сияқты,O
механикалық,O
қасиеттерін,O
жақсарту,O
үшін,O
матрицаға,O
қосылатын,O
материалдар,O
.,O
"
    
    ",O
Шайыр,B
құю,I
-беріктігі,O
жоғары,O
және,O
салмағы,O
аз,O
күрделі,O
композициялық,O
бөлшектерді,O
жасау,O
үшін,O
қолданылатын,O
арматуралық,O
материалы,O
бар,O
қалыпқа,O
шайыр,O
құйылатын,O
қалыптау,O
процесі,O
.,O
"
    
",O
