Token,BIO1
аталатын,O
сандық,O
модельдерге,O
негізделген,O
материалды,O
қабатты,O
қосу,O
арқылы,O
объектілерді,O
құру,O
процесі,O
.,O
"
   
    ",O
Жетілдірілген,B
керамика,I
-аэроғарыш,O
",",O
биомедициналық,O
имплантаттар,O
және,O
электроника,B
сияқты,O
салаларда,O
қолданылатын,O
беріктік,O
",",O
қаттылық,B
және,O
термиялық,O
тұрақтылық,O
сияқты,O
жақсартылған,O
қасиеттері,O
бар,O
керамика,B
.,O
"

    ",O
Аморфты,B
металдар,I
-бірегей,O
механикалық,O
және,O
магниттік,O
қасиеттерімен,O
сипатталатын,O
металл,B
әйнектер,O
деп,O
аталатын,O
кристалдық,O
құрылымы,O
жоқ,O
металдар,O
.,O
"
   
   ",O
Анизотропия,B
-материалдың,O
қасиеттерінің,O
бағытқа,O
тәуелділігі,O
",",O
яғни,O
оның,O
сипаттамалары,O
өлшеу,O
бағытына,O
байланысты,O
өзгереді,O
.,O
"
   
   ",O
Күйдіру,B
-қаттылықты,O
төмендету,O
",",O
майысқақтықты,O
арттыру,O
және,O
ішкі,B
кернеулерді,I
төмендету,O
үшін,O
материалдың,O
микроқұрылымын,O
өзгертетін,O
термиялық,B
өңдеу,I
процесі,O
.,O
"
   
    ",O
Атомдық,B
қабатты,I
тұндыру,I
-жартылай,O
өткізгіш,B
құрылғылар,O
өндірісі,O
",",O
жабын,O
алу,O
",",O
нанотехнология,O
саласында,O
жиі,O
қолданылатын,O
нақты,O
қабатты,O
материалдарды,O
жасауға,O
мүмкіндік,O
беретін,O
жұқа,O
қабатты,O
тұндыру,O
әдісі,O
.,O
"
   ",O
Аустенизация,B
-темір,O
қорытпасын,O
аустенитке,B
өтетін,O
температураға,O
дейін,O
қыздыру,O
процесі,O
.,O
Мартенсит,B
түзу,O
үшін,O
қатайту,O
сияқты,O
кейінгі,O
термиялық,B
өңдеуге,I
мүмкіндік,O
беретін,O
фаза,O
.,O
"
   
   ",O
Бейнит,B
-перлит,O
түзілетін,O
температурадан,O
төмен,O
және,O
мартенсит,B
түзілетіндерден,O
жоғары,O
температурада,O
пайда,O
болатын,O
беріктік,O
пен,O
икемділікті,O
біріктіретін,O
болаттың,O
екі,O
фазалы,O
микроқұрылымы,O
.,O
"
   
    ",O
Биологиялық,B
ыдырайтын,I
полимерлер,I
-қолданғаннан,O
кейін,O
улы,O
емес,O
компоненттерге,O
ыдырайтын,O
полимерлер,B
.,O
Полимердің,B
бұл,O
түрі,O
көбінесе,O
медицинада,O
және,O
экологиялық,O
таза,O
жабындар,O
алуда,O
қолданылады,O
.,O
"
   
   ",O
Биоматериалдар,B
-биологиялық,O
жүйелермен,O
медициналық,O
мақсатта,O
өзара,O
әрекеттесу,O
үшін,O
қолданылатын,O
табиғи,O
немесе,O
синтетикалық,O
материалдар,O
",",O
мысалы,O
",",O
имплантаттар,O
",",O
құрылғылар,O
немесе,O
тіндік,O
инженерлік,O
субстраттар,O
.,O
"
   
   ",O
Көлемді,B
металл,I
шынылар,I
-жоғары,O
беріктік,O
пен,O
серпімділікті,O
қамтамасыз,O
ететін,O
жылдам,O
салқындатуды,O
қажет,O
етпейтін,O
қарапайым,O
металл,B
шыныларға,O
қарағанда,O
үлкен,O
көлемде,O
шығарылатын,O
аморфты,B
металдар,I
.,O
"
   
   ",O
Калориметрия,B
-химиялық,O
реакциялардың,O
жылуын,O
немесе,O
физикалық,O
өзгерістерді,O
",",O
сондай,O
-,O
ақ,O
жылу,O
сыйымдылығын,O
өлшеу,O
үшін,O
қолданылатын,O
әдіс,O
.,O
"
   
   ",O
Көміртекті,B
нанотүтікшелер,I
-арматуралаудан,O
электроникаға,B
дейін,O
әртүрлі,O
салаларда,O
қолданылатын,O
керемет,O
механикалық,O
",",O
электрлік,O
және,O
жылу,O
қасиеттері,O
бар,O
цилиндрлік,O
наноқұрылымды,O
материалдар,O
.,O
"
   
   ",O
Цементит,B
-темір,O
карбиді,O
(,O
Fe3C,O
),O
деп,O
аталатын,O
темір,O
мен,O
көміртегі,O
қосылысы,O
.,O
Ол,O
болаттың,O
қаттылығы,O
мен,O
беріктігін,O
арттыруға,O
көмектесетін,O
қатты,B
фаза,O
болып,O
табылады,O
.,O
"
   
    ",O
Керамикалық,B
матрицалық,I
композиттер,I
(,O
КМК,B
),O
-жоғары,O
температураға,O
төзімділік,O
пен,O
беріктікті,O
қамтамасыз,O
ететін,O
керамикалық,B
матрицаға,O
салынған,O
керамикалық,B
талшықтардан,O
жасалған,O
композиттер,O
.,O
"
   
   ",O
Химиялық,B
бумен,I
тұндыру,I
(,O
CVD,B
),O
-газ,O
фазасынан,O
жұқа,O
пленканы,O
тұндыру,O
арқылы,O
жоғары,O
сапалы,O
және,O
өнімділігі,O
жоғары,O
қатты,B
материалдарды,O
алу,O
үшін,O
қолданылатын,O
процесс,O
.,O
"
   
   ",O
Қаптау,B
-материалды,O
(,O
субстратты,O
),O
қорғаныс,O
немесе,O
эстетикалық,O
мақсатта,O
басқа,O
материалмен,O
жабу,O
процесі,O
",",O
көбінесе,O
ядролық,O
реакторларда,B
және,O
ғимараттардың,O
сыртында,O
қолданылады,O
.,O
"
   
   ",O
Жабынның,B
адгезиясы,I
-жабын,O
материалының,O
төсеніш,O
материалына,O
жабысу,O
дәрежесі,O
.,O
Бұл,O
мән,O
жабынның,O
беріктігі,O
мен,O
тиімділігі,O
үшін,O
өте,O
маңызды,O
.,O
"
   
   ",O
Салқындай,O
илемдеу,B
-қалыңдығын,O
азайту,O
",",O
бетінің,O
сапасын,O
жақсарту,O
және,O
механикалық,O
қасиеттерін,O
арттыру,O
үшін,O
металды,O
қайта,B
кристалдану,I
температурасынан,O
төмен,O
температурада,O
роликтер,O
арқылы,O
өткізетін,O
металл,B
өңдеу,O
процесі,O
.,O
"
   
    ",O
Композиттік,B
материалдар,I
-физикалық,O
немесе,O
химиялық,O
қасиеттері,O
айтарлықтай,O
ерекшеленетін,O
екі,O
немесе,O
одан,O
да,O
көп,O
құрамдас,O
материалдардан,O
жасалған,O
материалдар,O
.,O
Яғни,O
жеке,O
компоненттер,O
біріктірілген,O
кезде,O
жеке,O
компоненттерден,O
өзгеше,O
сипаттамалары,O
бар,O
материал,O
алуға,O
мүмкіндік,O
береді,O
.,O
"
   
   ",O
Өткізгіш,B
полимерлер,I
-органикалық,O
жарық,O
шығаратын,O
диодтар,O
",",O
күн,O
батареялары,O
және,O
электронды,O
құрылғылар,O
сияқты,O
салаларда,O
қолданылатын,O
электр,B
тогын,O
өткізетін,O
полимерлер,B
.,O
"
   
   ",O
Сырғыштыққа,B
төзімділік,I
-материалдың,O
жоғары,O
температурада,O
қолдану,O
кезінде,O
ұзақ,O
жүктемеде,O
деформацияға,B
қарсы,O
тұру,O
қабілеті,O
.,O
"
   
   ",O
Критикалық,B
рұқсат,I
етілген,I
ығысу,I
кернеуі,I
-материалдардың,O
механикалық,O
әрекетін,O
түсіну,O
үшін,O
кристалдық,B
торда,I
ығысуды,O
бастау,O
үшін,O
қажет,O
ең,O
аз,O
кернеу,O
.,O
"
   
   ",O
Криогендік,B
өңдеу,I
-материалдардың,O
тозуға,B
төзімділігін,O
",",O
қаттылығын,O
және,O
өлшемдік,O
тұрақтылығын,O
арттыру,O
үшін,O
өте,O
төмен,O
температурада,O
өңдеу,O
процесі,O
.,O
"
   
   ",O
Кристалдардың,B
өсуі,I
-кристалды,O
заттың,O
атомдарының,O
немесе,O
молекулаларының,O
жоғары,O
реттелген,O
микроскопиялық,B
құрылымда,O
орналасуы,O
арқылы,O
өсу,O
процесі,O
.,O
"
   
    ",O
Кристаллографиялық,B
құрылым,I
-поликристалды,O
материалдағы,O
кристаллиттердің,O
бағдарланған,O
таралуы,O
.,O
Бұл,O
таралу,O
түрі,O
оның,O
қасиеттеріне,O
айтарлықтай,O
әсер,O
етуі,O
мүмкін,O
.,O
"
   
   ",O
Деформация,B
механизмдері,I
-материалдардың,O
деформациялануына,B
әкелетін,O
процестер,O
.,O
Оларға,O
сырғанау,O
",",O
ығысу,O
сынды,O
процесстер,O
жатады,O
.,O
"
   
   ",O
Дендритті,B
кристалдану,I
-қорытпаларды,O
қатайту,O
кезінде,O
тармақталған,O
құрылымдардың,O
пайда,O
болуы,O
.,O
Бұл,O
құрылымдардың,O
пайда,O
болуына,O
салқындату,O
жылдамдығы,O
мен,O
қорытпа,O
құрамы,O
әсер,O
етеді,O
.,O
"
   
   ",O
Тығыздық,B
функционалдығы,I
теориясы,I
-көптеген,O
дене,O
жүйелерінің,O
",",O
әсіресе,O
материалтану,O
саласындағы,O
электрондық,O
құрылымын,O
зерттеу,O
үшін,O
қолданылатын,O
кванттық,O
механикалық,O
әдіс,O
.,O
"
   
    ",O
Диэлектрлік,B
материалдар,I
-конденсаторлар,O
мен,O
басқа,O
электрлік,O
компоненттер,O
үшін,O
маңызды,O
электр,B
өрісі,O
арқылы,O
поляризациялануы,O
мүмкін,O
оқшаулағыш,O
материалдар,O
.,O
"
   
   ",O
Диффузиялық,B
қосылыс,I
-қатты,O
күйдегі,O
дәнекерлеу,O
технологиясы,O
.,O
Бұл,O
технология,O
бойынша,O
материалдар,O
қосылыс,O
кезінде,O
атомдардың,O
диффузиялануы,O
арқасында,O
жоғары,O
қысыммен,O
және,O
жоғары,O
температурада,O
балқымай,O
қосылады,O
.,O
"
   
   ",O
Тікелей,B
металды,I
лазерлік,I
агломерация,I
-күрделі,O
геометриялық,O
пішіндерді,O
қабат-қабат,O
жасау,O
үшін,O
ұнтақ,O
металды,O
агломерациялау,O
үшін,O
лазерді,O
пайдаланатын,O
аддитивті,B
өндіріс,I
технологиясы,O
.,O
"
   
   ",O
Дислокация,B
динамикасы,I
-материалдардың,O
беріктігі,O
мен,O
деформациясын,B
түсіну,O
үшін,O
өте,O
маңызды,O
кристалды,O
қатты,B
денелердегі,O
дислокацияның,O
қозғалысы,O
мен,O
өзара,O
әрекеттесуін,O
зерттеу,O
.,O
"
   
   ",O
Легирлеу,B
(,O
жартылай,B
өткізгіштер,I
),O
-электронды,O
құрылғылардың,O
жұмысы,O
үшін,O
өте,O
маңызды,O
электрлік,O
қасиеттерін,O
өзгерту,O
үшін,O
жартылай,O
өткізгішке,O
қоспалар,O
қосу,O
.,O
"
   
   ",O
Иілгіштік,O
-материалдың,O
созылу,O
кезінде,O
деформациялану,B
қабілеті,O
қайта,O
қалыпына,O
келуге,O
немесе,O
құрылымдық,O
жүктемелерге,O
сынбай,O
төтеп,O
беруі,O
керек,O
материалдар,O
үшін,O
маңызды,O
.,O
"
   
    ",O
Динамикалық,B
механикалық,I
талдау,I
-мерзімді,O
кернеулердің,O
әсерінен,O
деформацияланған,B
кезде,O
материалдардың,O
қасиеттерін,O
зерттеу,O
үшін,O
қолданылатын,O
әдіс,O
.,O
Бұл,O
әдіс,O
полимерлердің,B
сипаттамаларын,O
анықтау,O
үшін,O
маңызды,O
.,O
"
   
    ",O
Құйынды,B
токты,I
бақылау,I
-өткізгіш,O
материалдардағы,O
ақауларды,O
анықтау,O
үшін,O
электромагниттік,O
индукцияны,O
қолданатын,O
бақылау,O
әдісі,O
.,O
"
   
   ",O
Электр,B
өткізгіштік,I
-материалдың,O
электр,B
тогын,O
өткізу,O
қабілеті,O
.,O
Электр,B
өткізгіштік,I
қасиеті,O
электротехника,O
мен,O
электроникада,B
қолданылатын,O
материалдар,O
үшін,O
өте,O
маңызды,O
.,O
"
   
   ",O
Электромагниттік,B
экрандау,I
-электронды,O
құрылғыларды,O
кедергілерден,O
қорғау,O
үшін,O
маңызды,O
өткізгіш,B
немесе,O
магниттік,O
материалдардан,O
жасалған,O
тосқауыл,O
арқылы,O
электромагниттік,O
өрістерді,O
блоктау,O
процесі,O
.,O
"
   
   ",O
Электрондық,B
микроскопия,I
-үлгінің,O
кескінін,O
жасау,O
үшін,O
жарық,O
микроскопиясымен,B
салыстырғанда,O
жоғары,O
тұнықтықты,O
қамтамасыз,O
ететін,O
электрондар,O
шоғырын,O
пайдаланатын,O
әдіс,O
.,O
"
   
   ",O
Электронды,B
зондты,I
микроанализ,I
-материалдардың,O
аз,O
көлеміне,O
сандық,O
элементтік,O
талдау,O
жасау,O
үшін,O
бағытталған,O
электронды,O
сәулені,O
қолданатын,O
аналитикалық,O
әдіс,O
.,O
"
   
   ",O
Электроспининг,B
-электростатикалық,O
күштің,O
көмегімен,O
полимердің,B
ерітіндісінен,O
немесе,O
балқымасынан,O
жұқа,O
",",O
үздіксіз,O
талшықтарды,O
алу,O
үшін,O
қолданылатын,O
процесс,O
.,O
"
   
   ",O
Энергетикалық,B
дисперсиялық,I
рентгендік,I
спектроскопия,I
-материалдардың,O
элементтік,O
құрамын,O
анықтау,O
үшін,O
электронды,O
микроскопиямен,B
бірге,O
қолданылатын,O
аналитикалық,O
әдіс,O
.,O
"
   
   ",O
Эвтектикалық,B
жүйелер,I
-бірдей,O
ингредиенттерден,O
тұратын,O
кез,O
келген,O
басқа,O
құрамға,O
қарағанда,O
төмен,O
температурада,O
қатып,O
қалатын,O
бір,O
химиялық,O
құрамы,O
бар,O
заттардың,O
қоспалары,O
.,O
"
   
   ",O
Ескіру,B
төзімділігі,I
–,O
ескіру,O
салдарынан,O
бұзылу,O
пайда,O
болғанға,O
дейін,O
материалдың,O
төтеп,O
бере,O
алатын,O
кернеу,O
немесе,O
деформация,B
циклдарының,O
саны,O
.,O
"
   
   ",O
Ферроэлектрлік,B
материалдар,I
-сыртқы,O
электр,B
өрісін,O
қолдану,O
арқылы,O
өзгертуге,O
болатын,O
өздігінен,O
электрлік,O
поляризациясы,O
бар,O
материалдар,O
.,O
Бұл,O
материалдар,O
датчиктер,O
",",O
актуаторлар,O
және,O
жад,O
құрылғыларында,O
қолданылады,O
.,O
"
   
    ",O
Талшықты,B
арматураланған,I
композиттер,I
-кез,O
-,O
келген,O
компоненттерге,O
қарағанда,O
беріктігі,O
",",O
қаттылығы,O
және,O
басқа,O
қасиеттерінің,O
жоғары,O
көрсеткіштеріне,O
қол,O
жеткізу,O
үшін,O
бір,O
материалдың,O
талшықтарын,O
екіншісінің,O
матрицасына,O
енгізу,O
арқылы,O
жасалған,O
композиттер,O
.,O
"
   
   ",O
Фокусталған,B
иондық,I
сәулелік,I
фрезерлеу,I
(,O
FIB,B
),O
-материалды,O
субстраттан,O
дәл,O
алып,O
тастау,O
үшін,O
фокусталған,O
ион,O
сәулесін,O
қолданатын,O
материалдарды,O
өңдеу,O
технологиясы,O
.,O
Технологияның,O
бұл,O
түрі,O
микро,B
және,O
нано,B
масштабта,O
өңдеу,O
",",O
бейнелеу,O
және,O
тұндыру,O
үшін,O
қолданылады,O
.,O
"
   
   ",O
Сомдау,B
-жоғары,O
беріктігі,O
бар,O
бөлшектерді,O
алу,O
үшін,O
металды,O
жергілікті,O
қысу,O
күшімен,O
",",O
көбінесе,O
балғамен,O
немесе,O
пресспен,O
қалыптайтын,O
өндіріс,O
процесі,O
.,O
"
   
   ",O
Фрактография,B
-сканерлеуші,O
электронды,O
микроскопия,B
сияқты,O
әдістерді,O
қолдана,O
отырып,O
",",O
сыну,O
себебін,O
анықтау,O
үшін,O
материалдардың,O
сыну,O
беттерін,O
зерттеу,O
.,O
"
   
   ",O
Бұзу,B
механизмі,I
–,O
түсірлген,O
күш,O
нәтижесінде,O
материалдар,O
мен,O
құрылымдардағы,O
жарықтардың,O
пайда,O
болуын,O
",",O
өсуін,O
және,O
таралуын,O
зерттейтін,O
механика,O
саласы,O
.,O
"
   
   ",O
Функционалдық-градиенттік,B
материалдар,I
(,O
ФГМ,B
),O
-құрамы,O
мен,O
құрылымында,O
кеңістіктік,O
өзгерістері,O
бар,O
",",O
оларға,O
көлемі,O
бойынша,O
өзгеретін,O
ерекше,O
қасиеттер,O
беру,O
үшін,O
жасалған,O
материалдар,O
.,O
"
   
   ",O
Гальваникалық,B
коррозия,I
-коррозиялық,O
ортада,O
екі,O
түрлі,O
металдың,O
электрлік,O
жанасуынан,O
пайда,O
болатын,O
коррозия,B
түрі,O
.,O
Коррозияның,B
бұл,O
түрінің,O
нәтижесінде,O
бір,O
металл,B
(,O
анод,O
),O
тезірек,O
коррозияға,B
ұшырайды,O
",",O
ал,O
екіншісі,O
(,O
катод,O
),O
баяу,O
коррозияға,B
ұшырайды,O
.,O
"
   
   ",O
Шыны,B
температурасы,I
-полимер,O
қатты,B
",",O
шыны,B
тәрізді,O
материалдан,O
жұмсақ,O
",",O
резеңке,O
тәрізді,O
материалға,O
айналатын,O
температура,O
.,O
Температураның,O
бұл,O
түрі,O
балқу,O
температурасынан,O
гөрі,O
фазалық,O
ауысуды,O
көрсетеді,O
.,O
"
   
   ",O
Түйіршік,B
шекарасының,I
инженериясы,I
-механикалық,O
және,O
физикалық,O
қасиеттерін,O
жақсарту,O
үшін,O
поликристалды,O
материалдағы,O
түйіршік,O
пен,O
түйіршік,O
шекараларының,O
мөлшерін,O
",",O
пішінін,O
және,O
таралуын,O
манипуляциялау,O
процесі,O
.,O
"
   
    ",O
Түйіршіктерді,B
тазарту,I
-бұл,O
материалдағы,O
түйіршіктердің,O
санын,O
көбейту,O
процесі,O
",",O
нәтижесінде,O
беріктік,O
пен,O
тұтқырлық,B
сияқты,O
механикалық,O
қасиеттерді,O
жақсартатын,O
ұсақ,O
түйіршікті,O
құрылым,O
пайда,O
болады,O
.,O
"
   
    ",O
Графен,B
-ерекше,O
беріктігімен,O
",",O
электр,B
және,O
жылу,O
өткізгіштігімен,O
танымал,O
екі,O
өлшемді,O
ұялы,O
торда,O
орналасқан,O
көміртек,O
атомдарының,O
бір,O
қабаты,O
.,O
"
   
   ",O
Холл,B
-,I
Петч,I
қатынасы,I
-кристалды,O
материалдың,O
беріктігі,O
түйіршік,O
мөлшері,O
азайған,O
сайын,O
артуы,O
.,O
Холл,B
-,I
Петч,I
қатынасы,I
дислокация,O
қозғалысының,O
түйіршік,O
шекараларымен,O
шектелуіне,O
байланысты,O
.,O
"
   
   ",O
Қаттылыққа,B
сынау,I
–,O
деформацияға,B
ұшырауға,O
материалдың,O
қарсы,O
тұру,O
қабылетін,O
өлшеу,O
.,O
Әдетте,O
материалды,O
арнайы,O
индентатормен,O
басу,O
және,O
ойық,O
өлшемін,O
өлшеу,O
арқылы,O
өлшенеді,O
.,O
"
   
   ",O
Термиялық,B
өңдеу,I
-материалдың,O
физикалық,O
және,O
кейде,O
химиялық,O
қасиеттерін,O
өзгерту,O
үшін,O
қолданылатын,O
",",O
қатаю,O
",",O
жұмсарту,O
немесе,O
қаттылықты,B
арттыру,O
сияқты,O
қажетті,O
нәтижелерге,O
қол,O
жеткізу,O
үшін,O
қыздыру,O
және,O
салқындату,O
циклдарын,O
қамтитын,O
өндірістік,O
процес,O
.,O
"
    
   ",O
Жоғары,B
энтропиялық,I
қорытпалар,I
-жоғары,O
беріктігімен,O
",",O
тұтқырлығымен,O
және,O
коррозияға,B
және,O
тотығуға,O
төзімділігімен,O
сипатталатын,O
тең,O
немесе,O
тең,O
мөлшерде,O
бес,O
немесе,O
одан,O
да,O
көп,O
элементтерді,O
араластыру,O
кезінде,O
түзілетін,O
қорытпалар,O
.,O
"
   
   ",O
Жоғары,B
температуралы,I
асқын,I
өткізгіштер,I
-сұйық,O
азоттың,O
(,O
-196,O
°,O
C,B
),O
қайнау,O
температурасынан,O
едәуір,O
жоғары,O
температурада,O
кедергісіз,O
электр,B
тогын,O
өткізетін,O
материалдар,O
.,O
Өткізгіштердің,O
бұл,O
түрі,O
магнитті,O
-,O
резонансты,O
томографияда,O
(,O
МРТ,B
),O
",",O
"""",O
Маглев,O
"""",O
пойыздарында,O
және,O
қуат,O
кабельдерінде,O
қолданылады,O
.,O
"
   
   ",O
Ыстық,B
изостатикалық,I
престеу,I
-механикалық,O
қасиеттері,O
мен,O
тығыздығын,O
жақсарта,O
отырып,O
",",O
материалдардағы,O
бос,O
жерлерді,O
тығыздау,O
және,O
жою,O
үшін,O
жоғары,O
қысым,O
мен,O
жоғары,O
температураны,O
бір,O
уақытта,O
қолданатын,O
процесс,O
.,O
"
   
   ",O
Гидротермиялық,B
синтез,I
-кристалдарды,O
өсіру,O
және,O
наноқұрылымдарды,O
жасау,O
үшін,O
жиі,O
қолданылатын,O
жоғары,O
қысым,O
мен,O
температурадағы,O
сулы,O
ортадағы,O
материалдарды,O
синтездеу,B
әдісі,O
.,O
"
   
",O
