Token,BIO1
-металл,O
торын,O
бұрмалайтын,O
және,O
дислокацияның,O
қозғалысына,O
кедергі,O
келтіретін,O
еріген,O
зат,O
атомдарын,O
қосу,O
арқылы,O
металдың,O
беріктігі,O
мен,O
қаттылығын,O
арттыру,O
.,O
"
   
   ",O
Қатты,B
күйдегі,I
дәнекерлеу,I
-дәнекерлеуді,O
жасау,O
үшін,O
қысымды,O
",",O
кейде,O
жылуды,O
қолдануды,O
қоса,O
",",O
материалдарды,O
балқытпай,O
біріктіретін,O
дәнекерлеу,O
процестерінің,O
тобы,O
.,O
"
   
    ",O
Ұшқын,B
плазмамен,I
жентектеу,I
-ұнтақты,O
материалға,O
жоғары,O
қысымды,O
импульстік,O
электр,B
тогы,O
берілетін,O
жентектеу,B
технологиясы,O
.,O
Технологияның,O
бұл,O
түрі,O
төмен,O
температурада,O
жылдам,O
тығыздауға,O
мүмкіндік,O
береді,O
.,O
"
   
    ",O
Спектроскопия,B
-материалдардың,O
құрамын,O
",",O
құрылымын,O
және,O
физикалық,O
қасиеттерін,O
талдау,O
үшін,O
қолданылатын,O
зат,O
пен,O
электромагниттік,O
сәулеленудің,O
өзара,O
әрекеттесуін,O
зерттеу,O
.,O
"
   
   ",O
Спинодальды,B
ыдырау,I
-бұл,O
қорытпаларда,O
пайда,O
болатын,O
фазаларды,O
бөлу,O
процесі,O
.,O
Процесс,O
нәтижесінде,O
бір,O
фазалы,O
қорытпа,O
концентрацияның,O
ауытқуына,O
байланысты,O
өздігінен,O
екі,O
түрлі,O
құрамға,O
бөлінеді,O
",",O
нәтижесінде,O
айқын,O
микроқұрылым,O
пайда,O
болады,O
.,O
"
   
   ",O
Бүрку,B
-бұл,O
жоғары,O
энергиялы,O
иондармен,O
субстратқа,O
мақсатты,O
қатты,B
материалдан,O
атомдарды,O
шығару,O
арқылы,O
жұқа,O
қабықшаларын,O
алу,O
үшін,O
қолданылатын,O
бу,O
фазасының,O
физикалық,O
тұндыру,O
процесі,O
(,O
PVD,O
),O
.,O
"
   
    ",O
Тот,B
баспайтын,I
болаттар,I
-қоршаған,O
ортадағы,O
әртүрлі,O
механикалық,O
қасиеттері,O
мен,O
коррозияға,B
төзімділігі,O
бар,O
кем,O
дегенде,O
"10,5",O
%,O
хромы,O
бар,O
коррозияға,B
төзімді,O
болат,O
қорытпаларының,O
тобы,O
.,O
"
   
   ",O
Стереолитография,B
-3D,O
басып,O
шығару,O
технологиясы,O
.,O
Технологияның,O
бұл,O
түрін,O
лазерді,O
фотополимер,O
шайырын,O
қабат-қабат,O
қатайту,O
және,O
жәй,O
қатайту,O
үшін,O
пайдаланады,O
.,O
Сонымен,O
қатар,O
",",O
толық,O
және,O
күрделі,O
бөлшектерді,O
жасайды,O
.,O
"
   
   ",O
Кернеулі,B
коррозиялық,I
крекинг,I
–,O
әр,O
түрлі,O
қоршаған,O
орта,O
жағдайларында,O
белгілі,O
бір,O
материалдарда,O
пайда,O
болатын,O
созылу,O
кернеуі,O
айтарлықтай,O
әсер,O
ететін,O
агрессивті,O
ортада,O
жарықтың,O
пайда,O
болуының,O
артуы,O
.,O
"
   
   ",O
Суперпластика,B
-күрделі,O
қалыптарды,O
жасау,O
үшін,O
суперпластикалық,B
қалыптау,O
процестерінде,O
қолданылатын,O
материалдың,O
сынғанға,O
дейін,O
жоғары,O
температурада,O
қарқынды,O
пластикалық,O
деформацияға,B
ұшырау,O
қабілеті,O
.,O
"
   
    ",O
Беттік,B
модификация,I
-адгезия,O
",",O
ылғалдылық,O
",",O
коррозияға,B
төзімділік,O
және,O
тозуға,B
төзімділік,O
сияқты,O
сипаттамаларды,O
жақсарту,O
мақсатында,O
материалдың,O
беткі,O
қасиеттерін,O
өзгерту,O
.,O
"
   
   ",O
Беттік,B
керілу,I
-материалдарды,O
өңдеу,O
және,O
сұйық,O
металл,B
",",O
полимердің,B
осы,O
өзгерістерге,O
деген,O
қарым,O
қатынасы,O
кезіндегі,O
маңызды,O
болып,O
келетін,O
сыртқы,O
әсерлесулерге,O
қарсы,O
тұратын,O
сұйықтық,O
бетіндегі,O
энергия,O
немесе,O
күш,O
.,O
"
   
   ",O
Суспензиялық,B
полимерлеу,I
-белгілі,O
бір,O
сипаттамалары,O
бар,O
полимерлерді,B
алу,O
үшін,O
және,O
қолданыстағы,O
полимер,B
бөлшектерін,O
қалыптастыру,O
үшін,O
мономерлер,O
сұйық,O
ортада,O
дисперсті,O
болатын,O
полимерлеу,B
процесі,O
.,O
"
   
    ",O
Созу,B
сынағы,I
-созылу,O
беріктігі,O
шегі,O
.,O
Бұл,O
сынақ,O
салыстырмалы,O
ұзарту,O
және,O
аумақты,O
азайту,O
сияқты,O
қасиеттерді,O
өлшеу,O
үшін,O
материал,O
үлгісі,O
сынғанша,O
созылатын,O
механикалық,O
сынақ.,O
"
   
   ",O
Термиялық,B
қорғаныс,I
жабындары,I
-металды,O
ыстық,O
газдардан,B
оқшаулау,O
үшін,O
турбина,O
қалақтары,O
сияқты,O
жоғары,O
температурада,O
жұмыс,O
істейтін,O
металл,B
беттеріне,O
қолданылатын,O
жабындар,O
.,O
Осылайша,O
металдың,O
тиімділігі,O
мен,O
қызмет,O
ету,O
мерзімін,O
жақсартады,O
.,O
"
   
   ",O
Жылу,B
өткізгіштік,I
-термореттеуші,O
және,O
оқшаулау,O
жүйелерінде,O
қолданылатын,O
материалдар,O
үшін,O
өте,O
маңызды,O
материалдың,O
жылу,B
өткізгіштік,I
қабілетінің,O
көрсеткіші,O
.,O
"
   
    ",O
Термиялық,B
кеңею,I
-заттың,O
температураның,O
өзгеруіне,O
жауап,O
ретінде,O
пішінін,O
",",O
ауданын,O
және,O
көлемін,O
өзгертуі,O
.,O
Бұл,O
өзгеріс,O
термиялық,O
әсер,O
ету,O
кезінде,O
материалдың,O
әрекетін,O
түсіну,O
үшін,O
маңызды,O
.,O
"
   
   ",O
Термоэлектрлік,B
материалдар,I
-электр,O
энергиясын,O
өндіру,O
және,O
салқындату,O
үшін,O
қолданылатын,O
температура,O
айырмашылықтарын,O
электр,B
кернеуіне,O
және,O
керісінше,O
тікелей,O
түрлендіруге,O
қабілетті,O
материалдар,O
.,O
"
   
    ",O
Термогравиметриялық,B
талдау,I
-жылу,O
тұрақтылығын,O
",",O
құрамын,O
және,O
тотығу,O
тұрақтылығын,O
зерттеу,O
үшін,O
қолданылатын,O
температура,O
өзгерген,O
сайын,O
материалдың,O
массасы,O
уақыт,O
бойынша,O
өлшенетін,O
термиялық,O
талдау,O
әдісі,O
.,O
"
   
   ",O
Термомеханикалық,B
өңдеу,I
-материалдың,O
микроқұрылымы,O
мен,O
қасиеттерін,O
өзгерту,O
үшін,O
термиялық,O
(,O
термиялық,B
өңдеу,I
),O
және,O
механикалық,O
(,O
деформациялық,B
процестерді,O
),O
өңдеуді,O
қолдану,O
.,O
"
   
    ",O
Термомеханикалық,B
өңдеу,I
-беріктік,O
",",O
тұтқырлық,B
және,O
майысқақтық,O
сияқты,O
металдардың,O
механикалық,O
қасиеттерін,O
жақсарту,O
үшін,O
термиялық,O
және,O
механикалық,O
өңдеуді,O
біріктіретін,O
процесс,O
.,O
"
   
   ",O
Жұқа,B
пленкалы,I
жабын,I
-субстратқа,O
немесе,O
бұрын,O
қолданылған,O
қабаттарға,O
қалыңдығы,O
бір,O
атомнан,O
бірнеше,O
микрометрге,O
дейінгі,O
материалдың,O
жұқа,O
жабын,O
қабатын,O
бүрку,B
процесі,O
.,O
"
   
   ",O
Титан,B
қорытпалары,I
-аэроғарыш,O
өнеркәсібінде,O
",",O
медициналық,O
аспаптарда,O
және,O
спорт,O
тауарларында,O
қолданылатын,O
жоғары,O
беріктігі,O
",",O
жеңіл,O
салмағы,O
және,O
коррозияға,B
төзімділікке,O
ие,O
алюминий,O
және,O
ванадий,O
сияқты,O
басқа,O
элементтері,O
бар,O
титан,B
қорытпалары,I
.,O
"
   
   ",O
Қаттылық,B
-материалдың,O
энергияны,O
сіңіру,O
және,O
сынбай,O
пластикалық,O
деформациялау,B
қабілеті,O
.,O
Бұл,O
қабілет,O
материалдардың,O
соққыға,O
төзімділігін,O
бағалау,O
үшін,O
маңызды,O
.,O
"
   
    ",O
Трансмиссиялық,B
электронды,I
микроскопия,I
(,O
ТЭМ,B
),O
-жоғары,O
тұнықтығы,O
ішкі,O
құрылымды,O
зерттеу,O
үшін,O
қолданылатын,O
ультра,O
жұқа,O
үлгі,O
арқылы,O
өтетін,O
және,O
онымен,O
өзара,O
әрекеттесетін,O
электрондар,O
шоғырын,O
пайдаланатын,O
микроскопия,B
әдісі,O
.,O
"
   
    ",O
Трибология,B
-салыстырмалы,O
қозғалыстағы,O
беттер,O
арасындағы,O
үйкелісті,B
",",O
тозуды,B
және,O
майлауды,B
зерттеу,O
саласы,O
.,O
Бұл,O
сала,O
жүйелер,O
мен,O
материалдардың,O
барлық,O
түрлерін,O
жобалау,O
және,O
техникалық,O
қызмет,O
көрсету,O
үшін,O
өте,O
маңызды,O
.,O
"
    ",O
Ультрадыбыстық,B
бақылау,I
-ақауларды,O
анықтау,O
",",O
қалыңдығын,O
өлшеу,O
және,O
бөлшектің,O
ішіндегі,O
материалдың,O
қасиеттерін,O
оны,O
өзгертпестен,O
талдау,O
үшін,O
жоғары,O
жиілікті,O
дыбыс,O
толқындарын,O
қолданатын,O
бұзбайтын,B
бақылау,I
әдісі,O
.,O
"
   
    ",O
Вакуумдық,B
дәнекерлеу,I
-бұл,O
вакуумдық,O
жағдайда,O
материалдарды,O
қоспалы,O
металды,O
пайдаланып,O
",",O
дайындамаларға,O
қарағанда,O
балқу,O
температурасы,O
төмен,O
біріктіру,O
үшін,O
орындалатын,O
дәнекерлеу,O
процесі,O
.,O
Дәнекерлеудің,O
бұл,O
түрі,O
қосылыстың,O
жоғары,O
сапасы,O
мен,O
тазалығын,O
қамтамасыз,O
етеді,O
.,O
"
   
    ",O
Бу,B
фазалық,I
эпитаксия,I
-жартылай,O
өткізгіштер,O
өндірісінде,O
жиі,O
қолданылатын,O
бу,O
фазасындағы,O
химиялық,O
прекурсорлардың,O
өзара,O
әрекеттесуі,O
арқылы,O
субстратта,O
жұқа,O
кристалды,O
қабаттарды,O
өсіру,O
процесі,O
.,O
"
   
    ",O
Викерс,B
қаттылық,I
сынағы,I
-белгілі,O
бір,O
жүктеме,O
кезінде,O
материалға,O
ромб,O
пішінді,O
алмаз,O
пирамида,O
индентаторын,O
басып,O
",",O
түскен,O
іздің,O
диагональін,O
есептеу,O
арқылы,O
материалдардың,O
қаттылығын,O
өлшеу,O
әдісі,O
.,O
"
   
   ",O
Тұтқырлы,B
серпімділік,I
-деформация,O
кезінде,O
полимерлер,B
мен,O
биологиялық,O
ұлпалар,O
үшін,O
маңызды,O
тұтқыр,B
және,O
серпімді,O
сипаттамаларды,O
көрсететін,O
материалдардың,O
қасиеті,O
.,O
"
   
    ",O
Тұтқырлық,B
-сұйықтықтың,O
қаншалықты,O
қою,O
немесе,O
жабысқақ,O
екенін,O
көрсететін,O
сұйықтықтың,O
ағуға,O
қарсы,O
тұруға,O
көрсеткіші,O
.,O
"
   
   ",O
Дәнекерлеу,B
металлургиясы,I
-дәнекерлеу,O
процесінде,O
металдармен,O
болатын,O
өзгерістерді,O
",",O
соның,O
ішінде,O
фазалық,O
өзгерістерді,O
",",O
микроқұрылым,O
эволюциясын,O
және,O
механикалық,O
қасиеттерге,O
әсерін,O
зерттеу,O
.,O
"
   
    ",O
Сулану,B
бұрышы,I
–,O
сұйық,O
беттің,O
қатты,B
бетпен,O
жанасатын,O
бұрыш,O
.,O
Бұл,O
бұрыш,O
сұйықтық,O
пен,O
бет,O
арасындағы,O
ылғалдану,O
немесе,O
адгезия,B
дәрежесін,O
көрсетеді,O
.,O
"
   
    ",O
Кең,B
жолақты,I
жартылай,I
өткізгіш,I
-дәстүрлі,O
жартылай,B
өткізгіштерге,I
қарағанда,O
үлкен,O
жолақты,O
жартылай,B
өткізгіштер,I
",",O
бұл,O
жоғары,O
температурада,O
",",O
кернеулерде,O
және,O
жиіліктерде,O
жұмыс,O
істеуге,O
мүмкіндік,O
беретін,O
электроника,B
мен,O
жарықдиодты,O
техника,O
үшін,O
маңызды,O
өткізгіш,B
түрі,O
.,O
"
   
   ",O
Рентгендік,B
фотоэлектрондық,I
спектроскопия,I
-рентген,O
сәулесі,O
шығаратын,O
электрондардың,O
кинетикалық,O
энергиясын,O
өлшеу,O
арқылы,O
материалдардың,O
элементтік,O
құрамын,O
",",O
сондай,O
-,O
ақ,O
химиялық,O
және,O
электрондық,O
күй,B
туралы,O
ақпаратты,O
анықтау,O
үшін,O
қолданылатын,O
аналитикалық,O
әдіс,O
.,O
"
   
   ",O
Аққыштық,B
шегі,I
-материал,O
пластикалық,O
деформациялана,B
бастайтын,O
кернеу,O
.,O
Кернеудің,O
бұл,O
кезінде,O
материалдың,O
материал,O
серпімді,O
қасиетін,O
жоғалтып,O
",",O
қайтымсыз,O
деформация,B
басталады,O
.,O
"
   
   ",O
Цирконий,B
қорытпалары,I
-құрамында,O
коррозияға,B
төзімділігі,O
жоғары,O
цирконий,O
бар,O
қорытпалар,O
.,O
Қорытпаның,O
бұл,O
түрі,O
негізінен,O
ядролық,O
реакторларда,B
нейтрондарды,O
сіңірудің,O
көлденең,O
қимада,O
төмен,O
болғандықтан,O
қолданылады,O
.,O
"
   
   ",O
3D,B
басып,I
шығару,I
материалдары,I
-3D,O
басып,O
шығару,O
процестерінде,O
қолданылатын,O
әртүрлі,O
материалдар,O
.,O
Соның,O
ішінде,O
пластмассалар,O
",",O
металдар,O
",",O
керамика,B
және,O
композиттер,O
басып,O
шығарылатын,O
объектінің,O
қажетті,O
қасиеттері,O
мен,O
қолдану,O
саласына,O
байланысты,O
таңдалады,O
.,O
"
   
   ",O
4D,B
басып,I
шығару,I
-басып,O
шығарылатын,O
нысандар,O
уақыт,O
өте,O
келе,O
немесе,O
қоршаған,O
орта,O
жағдайларына,O
байланысты,O
төртінші,O
өлшем,O
ретінде,O
уақытты,O
өлшемін,O
алатын,O
3D,O
басып,O
шығарудың,O
кеңейтілген,O
түрі,O
.,O
"
   
   ",O
Акустикалық-эмиссиялық,B
бақылау,I
-жарықтар,O
мен,O
ақауларды,O
анықтау,O
және,O
локализациялау,O
үшін,O
кернеулі,O
материалдар,O
шығаратын,O
дыбыс,O
толқындарын,O
бақылайтын,O
және,O
талдайтын,O
бұзбайтын,B
бақылау,I
әдісі,O
.,O
"
   
   ",O
Биоактивті,B
көзілдірік,I
-биологиялық,O
тіндермен,O
өзара,O
әрекеттесетін,O
",",O
байланыстыру,O
мен,O
биологиялық,O
белсенділікке,O
ықпал,O
ететін,O
көзілдірік,O
.,O
Көзілдіріктің,O
бұл,O
түрі,O
медициналық,O
импланттарда,O
және,O
тіндердің,O
регенерациясында,O
кеңінен,O
қолданылады,O
.,O
"
   
   ",O
Суық,B
бүрку,I
технологиясы,I
-температураға,O
сезімтал,O
материалдарға,O
жабындарды,O
алуға,O
мүмкіндік,O
беретін,O
технология,O
",",O
яғни,O
жабын,O
алу,O
процесінде,O
жабылатын,O
материал,O
айтарлықтай,O
қыздырмай,O
субстратқа,O
бекіту,O
үшін,O
газ,B
ағынымен,O
жоғары,O
жылдамдыққа,O
дейін,O
үдетіледі,O
.,O
"
   
   ",O
Сандық,B
кескін,I
корреляциясы,I
-деформацияға,O
дейінгі,O
және,O
кейінгі,O
объект,O
бетінің,O
кескіндерін,O
салыстыру,O
арқылы,O
деформация,B
мен,O
қозғалысты,O
өлшеу,O
үшін,O
қолданылатын,O
оптикалық,O
әдіс,O
.,O
"
    
   ",O
Электрохимиялық,B
импеданс,I
спектроскопиясы,I
-коррозия,O
сияқты,O
материалдардың,O
электрохимиялық,O
қасиеттерін,O
талдау,O
үшін,O
жиілік,O
диапазонындағы,O
жүйенің,O
толық,O
кедергісін,O
өлшеу,O
әдісі,O
.,O
"
   
   ",O
Иілгіш,B
электронды,I
материалдар,I
-иілуге,O
және,O
созуға,O
болатын,O
материалдар,O
.,O
Бұл,O
қасиеттер,O
оларды,O
киюге,O
болатын,O
датчиктер,O
",",O
икемді,O
дисплейлер,O
және,O
электронды,O
тоқыма,O
бұйымдары,O
сияқты,O
икемді,O
электронды,O
құрылғыларды,O
жасауға,O
мүмкіндік,O
береді,O
.,O
"
   
   ",O
Түйіршіктің,B
өсу,I
ингибиторлары,I
-термиялық,O
өңдеу,O
кезінде,O
металдар,O
мен,O
қорытпалардағы,O
түйіршіктердің,O
өсуін,O
шектейтін,O
",",O
ұсақ,O
түйіршікті,O
микроқұрылымды,O
сақтау,O
арқылы,O
механикалық,O
қасиеттерін,O
жақсартатын,O
қоспалар,O
немесе,O
элементтер,O
.,O
"
   
    ",O
Жоғары,B
өнімді,I
материалдарды,I
іздеу,I
-белгілі,O
бір,O
қолданбалар,O
үшін,O
қажетті,O
қасиеттерге,O
ие,O
материалдарды,O
анықтау,O
үшін,O
материалдар,O
мен,O
композициялардың,O
кең,O
ауқымын,O
жылдам,O
талдауға,O
мүмкіндік,O
беретін,O
әдістер,O
.,O
"
   
   ",O
Лазерлік,B
қатайту,I
-материалдардың,O
беткі,O
қасиеттерін,O
жақсарту,O
",",O
қажу,O
беріктігін,O
және,O
кернеудің,O
коррозиялық,B
крекингке,O
төзімділігін,O
арттыру,O
үшін,O
лазермен,O
индукцияланған,O
соққы,O
толқындарын,O
қолданатын,O
бетті,O
өңдеу,O
процесі,O
.,O
"
   
   ",O
Магний,B
қорытпалары,I
-,O
магнийді,O
басқа,O
элементтермен,O
біріктіретін,O
жеңіл,O
металдар,O
",",O
олардың,O
беріктігі,O
мен,O
салмағының,O
жоғары,O
қатынасы,O
үшін,O
бағаланады,O
және,O
автомобиль,O
",",O
аэроғарыш,O
және,O
тұрмыстық,O
электроникада,B
қолданылады,O
.,O
"
   
   ",O
Наноимпринт,B
литографиясы,I
-жартылай,O
өткізгіштер,O
өндірісі,O
мен,O
нанотехнологияларда,O
қолданылатын,O
субстраттағы,O
пішінді,O
механикалық,O
деформациялау,B
арқылы,O
нанометрлік,O
масштабтағы,O
үлгілерді,O
алу,O
әдісі,O
.,O
"
   
    ",O
Оптикалық,B
жабындар,I
-линзаларда,O
",",O
айналарда,O
және,O
дисплейлерде,O
қолданылатын,O
шағылыстырғыштығын,O
",",O
өткізгіштігін,O
және,O
басқа,O
оптикалық,O
қасиеттерін,O
өзгерту,O
үшін,O
оптикалық,O
компоненттерге,O
қолданылатын,O
материалдың,O
жұқа,O
қабаттары,O
.,O
"
   
   ",O
Фотоэлектрлік,B
материалдар,I
-жаңартылатын,O
энергияны,O
өндіру,O
үшін,O
күн,O
батареялары,O
мен,O
панельдерде,O
қолданылатын,O
жарықты,O
электр,B
энергиясына,O
айналдыратын,O
материалдар,O
.,O
"
   
   ",O
Жылдам,B
прототиптеу,I
-әдетте,O
3D,O
басып,O
шығаруды,O
немесе,O
аддитивті,B
өндіріс,I
әдістерін,O
пайдалана,O
отырып,O
",",O
үш,O
өлшемді,O
автоматтандырылған,O
дизайн,O
деректерін,O
пайдалана,O
отырып,O
",",O
физикалық,O
бөліктің,O
немесе,O
түйіннің,O
масштабты,O
үлгісін,O
жылдам,O
жасауға,O
мүмкіндік,O
беретін,O
әдістер,O
.,O
"
   
   ",O
Кремний,B
диоксиді,I
аэрогельдері,I
-өте,O
жеңіл,O
және,O
кеуекті,B
материалдар,O
.,O
Бұл,O
материалдар,O
кремний,O
диоксидінен,O
жасалған,O
",",O
жылу,O
өткізгіштігі,O
төмен,O
және,O
бетінің,O
үлкен,O
ауданымен,O
танымал,O
",",O
жылу,O
оқшаулауында,O
",",O
аэроғарыш,O
өнеркәсібінде,O
және,O
кептіру,O
үшін,O
қолданылады,O
.,O
"
   
   ",O
Асқын,B
өткізгіш,I
материалдар,I
-магниттік,O
-,O
резонанстық,O
томографияда,O
(,O
МРТ,B
),O
",",O
бөлшектердің,O
үдеткіштерінде,O
және,O
кванттық,O
есептеулерде,O
қолданылатын,O
",",O
белгілі,O
бір,O
температурадан,O
төмен,O
кедергісіз,O
электр,B
тогын,O
өткізуге,O
қабілетті,O
материалдар,O
.,O
"
   
   ",O
Беттік,B
плазмондық,I
резонанс,I
-металл,O
бетіндегі,O
электрондар,O
молекулалық,O
өзара,O
әрекеттесуді,O
анықтау,O
үшін,O
датчиктерде,O
қолданылатын,O
түсетін,O
жарықпен,O
резонанс,O
тудыратын,O
құбылыс,O
.,O
"
   
   
",O
