Token,BIO1
ерекшеленеді,O
.,O
Ең,O
алғашқы,O
және,O
маңызды,O
жетістіктердің,O
бірі,O
15,O
ғасырдағы,O
Леонардо,O
да,O
Винчидің,O
үйкелсті,O
зерттеуі,O
болды,O
",",O
бұл,O
зерртеу,O
нәтижелері,O
трибология,B
ғылымы,O
негіздерін,O
түсінуге,O
алғы,O
шарт,O
болды,O
.,O
18,O
ғасырда,O
Гийом,B
Амонтон,I
мен,O
Чарльз,B
-,I
Августин,I
де,I
Кулон,I
осы,O
күнге,O
дейін,O
осы,O
салада,O
іргелі,O
болып,O
табылатын,O
үйкеліс,B
заңдарын,O
дамытты,O
.,O
"  
   
   ",O
20,O
ғасырдағы,O
трибологиялық,B
зерттеулерде,O
Ричард,B
Стрибек,I
үйкеліс,B
",",O
майлау,B
және,O
жылдамдық,O
арасындағы,O
байланысты,O
анықтауға,O
мүмкіндік,O
беретін,O
Стрибек,B
қисығын,I
жасауы,O
осы,O
саланың,O
дамуындағы,O
үлкен,O
серпіліс,O
болды,O
.,O
Трибология,B
ғылымының,O
дамуындағы,O
тағы,O
бір,O
маңызды,O
кезең,O
Дэвид,B
Тейлор,I
мен,O
Фрэнк,B
Филипп,I
Боуденнің,I
біріккен,O
жұмысы,O
болды,O
",",O
олар,O
20,O
ғасырдың,O
ортасында,O
микроскопиялық,B
деңгейде,O
үйкеліс,B
пен,O
тозуды,B
зерттеп,O
",",O
олар,O
туралы,O
түсінікті,O
тереңдете,O
түсті,O
.,O
"  
   
   ",O
1966,O
жылы,O
трибологиялық,B
ойларға,O
немқұрайлы,O
қараудың,O
экономикалық,O
әсерін,O
көрсететін,O
Питер,B
Джост,I
баяндамасының,O
жариялануы,O
осы,O
салаға,O
деген,O
жаһандық,O
қызығушылық,O
пен,O
зерттеулерді,O
тудырған,O
бетбұрыс,O
болды,O
.,O
Осы,O
кезеңмен,O
тұспа,O
тұс,O
келген,O
синтетикалық,O
жағармайлар,O
мен,O
жетілдірілген,O
жабындар,O
сияқты,O
жаңа,O
технологиялар,O
мен,O
материалдардың,O
пайда,O
болуы,O
",",O
оларды,O
трибология,B
ғылымының,O
ажырамас,O
бөлігі,O
ретінде,O
біріктірді,O
.,O
"  
   
   ",O
Жоғарыда,O
атап,O
өтілген,O
бұл,O
кезеңдер,O
көптеген,O
басқа,O
зерттеулер,O
мен,O
жаңалықтармен,O
бірге,O
трибологияны,B
эмпирикалық,O
бақылаулар,O
жиынтығынан,O
күрделі,O
",",O
ғылыми,O
негізделген,O
пәнге,O
дейін,O
дамытты,O
.,O
"  
   
   ",O
3,O
.,O
Трибологиядағы,B
негізгі,O
ұғымдар,O
"
   
   ",O
3.1,O
.,O
Үйкеліс,B
:,O
түрлері,O
мен,O
механизмдері,O
"
   
   ",O
Үйкеліс,B
",",O
трибологиядағы,B
негізгі,O
ұғым,O
-бұл,O
бір,O
бетті,O
екінші,O
бетке,O
жылжыту,O
кезінде,O
пайда,O
болатын,O
қарсылық.,O
Ол,O
механизмдердің,O
жұмысынан,O
бастап,O
қарапайым,O
жүру,O
әрекетіне,O
дейін,O
шешуші,O
рөл,O
атқарады,O
.,O
Үйкелісті,B
негізінен,O
екі,O
түрге,O
бөлуге,O
болады,O
:,O
қозғалмайтын,O
заттарға,O
әсер,O
ететін,O
статикалық,O
үйкеліс,B
және,O
қозғалатын,O
беттер,O
арасында,O
пайда,O
болатын,O
кинетикалық,O
үйкеліс,B
.,O
"  
   
   ",O
Статикалық,O
үйкеліс,B
-қозғалмайтын,O
затты,O
қозғалысқа,O
келтіру,O
үшін,O
еңсеру,O
керек,O
күш,O
.,O
Әдетте,O
",",O
үйкелістің,B
бұл,O
түрі,O
кинетикалық,O
үйкеліске,B
қарағанда,O
жоғары,O
болады,O
.,O
Кинетикалық,O
үйкелісте,B
қозғалыстағы,O
обьектілер,O
арасындағы,O
қозғалысқа,O
қарсы,O
тұру,O
қабілеті,O
.,O
Бұл,O
айырмашылық,O
көптеген,O
механикалық,O
қосымшалар,O
үшін,O
өте,O
маңызды,O
",",O
өйткені,O
ол,O
қозғалысты,O
бастау,O
және,O
жалғастыру,O
үшін,O
қажетті,O
энергияға,O
әсер,O
етеді,O
.,O
"  
   
   ",O
Кинетикалық,O
үйкелісі,B
әрі,O
қарай,O
сырғанау,O
және,O
жылжымалы,B
үйкеліс,I
түрлеріне,O
бөлінеді,O
.,O
Сырғанау,O
үйкелісі,B
бір,O
зат,O
екіншісіне,O
сырғуынан,O
пайда,O
болса,O
",",O
доңғалақты,O
немесе,O
сфералық,O
денелерде,O
жылжымалы,B
үйкеліс,I
түрі,O
байқалады,O
.,O
Сырғанау,O
үйкелісі,B
әдетте,O
жылжымалы,B
үйкеліс,I
түрімен,O
салыстырғанда,O
қарсылыққа,O
көп,O
ұшырайды,O
және,O
нәтижесінде,O
бұл,O
көп,O
энергия,O
шығыны,O
мен,O
тозуға,B
ұшыратады,O
.,O
"  
   
   ",O
Микроскопиялық,B
деңгейде,O
үйкеліс,B
тегіс,O
емес,O
беткі,O
қабаттардың,O
өзара,O
әрекеттесуінің,O
нәтижесі,O
болып,O
табылады,O
.,O
Осындай,O
біркелкі,O
емес,O
беттер,O
қозғалыс,O
кезінде,O
деформациялануы,B
немесе,O
сынуы,O
мүмкін,O
",",O
бұл,O
қарсылықты,O
күшейтеді,O
.,O
Осылайша,O
үйкеліс,B
дәрежесі,O
материалдардың,O
табиғаты,O
",",O
бетінің,B
кедір,I
-,I
бұдырлығы,I
және,O
майлау,B
материалдарының,O
болуы,O
сияқты,O
факторларға,O
байланысты,O
.,O
"  
   
   ",O
Үйкелістің,B
осы,O
түрлері,O
мен,O
механизмдерін,O
түсіну,O
механикалық,O
жүйелерді,O
жобалау,O
мен,O
оңтайландыруда,O
яғни,O
өнеркәсіптік,O
жабдықтың,O
тозуын,B
азайтудан,O
бастап,O
көлік,O
құралдарының,O
тиімділігін,O
арттыруға,O
дейін,O
өте,O
маңызды,O
.,O
"  
   
   ",O
3.2,O
Тозу,B
:,O
түрлері,O
мен,O
себептері,O
"
   
   ",O
Тозу,B
механикалық,O
әсер,O
ету,O
нәтижесінде,O
материалды,O
бетінен,O
біртіндеп,O
алып,O
тастауды,O
немесе,O
деформациялауды,B
білдіретін,O
трибология,B
ғылымындағы,O
тағы,O
бір,O
іргелі,O
ұғым,O
.,O
Бұл,O
процесс,O
механикалық,O
жүйелердің,O
өнімділігі,O
мен,O
қызмет,O
ету,O
мерзіміне,O
айтарлықтай,O
әсер,O
етуі,O
мүмкін,O
.,O
Тозу,B
адгезиялық,B
",",O
абразивті,O
",",O
коррозиялық,B
және,O
беттік,O
шаршау,O
сияқты,O
әр,O
түрлі,O
формада,O
кездеседі,O
.,O
"  
   
   ",O
Адгезиялық,B
тозу,B
жанасатын,O
материалдар,O
беттері,O
бір,O
біріне,O
жабысқан,O
кезде,O
пайда,O
болады,O
",",O
бұл,O
қозғалу,O
кезінде,O
материалдың,O
тасымалдануына,O
немесе,O
жоғалуына,O
әкеледі,O
.,O
Тозудың,B
бұл,O
түрі,O
металдың,O
металмен,O
жанасуында,O
жиі,O
кездеседі,O
",",O
мұнда,O
жоғары,O
қысым,O
мен,O
температура,O
беттерді,O
микроскопиялық,B
дәнекерлеуге,O
әкелуі,O
мүмкін,O
.,O
"
   
   ",O
Абразивті,O
тозу,B
қатты,B
материал,O
жұмсақ,O
бетке,O
тырналған,O
немесе,O
созылған,O
кезде,O
пайда,O
болады,O
.,O
Тозудың,B
бұл,O
түрі,O
жабдықтағы,O
құм,O
сияқты,O
қатты,B
бөлшектерге,O
тән,O
.,O
"    
   
   ",O
Коррозиялық,B
тозу,B
",",O
сондай,O
-,O
ақ,O
химиялық,O
тозу,B
деп,O
те,O
аталады,O
",",O
материалдың,O
бұзылуына,O
әкелетін,O
қоршаған,O
ортамен,O
химиялық,O
немесе,O
электрохимиялық,O
реакцияларды,O
қамтитын,O
тозу,B
түрі,O
.,O
Бұл,O
көбінесе,O
агрессивті,O
заттарға,O
ұшыраған,O
жабдықтарда,O
байқалады,O
.,O
"  
   
   ",O
Беттік,B
қажу,I
тозуы,I
бетке,O
бірнеше,O
рет,O
жүктемелер,O
түсіру,O
және,O
қайта,O
азайту,O
нәтижесінде,O
пайда,O
болады,O
",",O
нәтижесінде,O
жарықтар,O
пайда,O
болып,O
",",O
материал,O
жойылады,O
.,O
Тозудың,B
бұл,O
түрі,O
домалақ,O
мойынтіректер,O
мен,O
тісті,O
берілістерде,O
кең,O
тараған,O
.,O
"    
   
   ",O
Жалпы,O
тозу,B
себептері,O
әртүрлі,O
",",O
оларға,O
материал,O
мен,O
құрылымның,O
қасиеттерінен,O
бастап,O
қоршаған,O
орта,O
факторлары,O
мен,O
пайдалану,O
жағдайларына,O
дейін,O
әсер,O
етеді,O
.,O
Сондықтан,O
тозу,B
механизмдерін,O
түсіну,O
инженерлік,O
қосымшаларда,O
материалдарды,O
таңдау,O
",",O
дизайнды,O
оңтайландыру,O
және,O
техникалық,O
қызмет,O
көрсету,O
стратегиялары,O
үшін,O
өте,O
маңызды,O
.,O
"  
   
   ",O
3.3,O
Майлау,B
:,O
әдістері,O
мен,O
материалдары,O
"
   
   ",O
Майлау,B
-жанасатын,O
беттер,O
арасындағы,O
үйкеліс,B
пен,O
тозуды,B
азайтуға,O
бағытталған,O
трибологияның,B
маңызды,O
аспектісі,O
.,O
Майлау,B
үшін,O
арнайы,O
майлау,B
материалдарын,O
қолданады,O
.,O
Бұл,O
материалдар,O
қозғалатын,O
беттердің,O
тікелей,O
жанасуын,O
азайтып,O
",",O
нәтижесінде,O
осылайша,O
материалдардың,O
үйкелісі,B
пен,O
тозуын,B
бәсеңдетеді,O
.,O
"  
   
   ",O
Майлаудың,B
бірнеше,O
әдісі,O
бар,O
",",O
олардың,O
әрқайсысы,O
әртүрлі,O
қолдану,O
аясы,O
мен,O
жағдайларға,O
сәйкес,O
бөлінеді,O
.,O
Ең,O
жиі,O
кездесетін,O
түрлеріне,O
мыналар,O
жатады,O
:,O
"  
   
   ",O
Гидродинамикалық,B
майлау,I
:,O
беттер,O
сұйық,O
пленкамен,O
толығымен,O
бөлінген,O
кезде,O
пайда,O
болады,O
және,O
көбінесе,O
қозғалтқыш,O
мойынтіректері,O
сияқты,O
жоғары,O
айналу,O
жылдамдығы,O
мен,O
жоғары,O
жүктеме,O
жүйелерінде,O
қолданылады,O
.,O
"  
   
   ",O
Шеттік,B
майлау,I
:,O
майлаудың,B
жұқа,O
қабаттарын,O
жоғары,O
қысымда,O
және,O
төмен,O
жылдамдықта,O
қолдануды,O
қамтиды,O
",",O
бұл,O
редукторларда,O
жиі,O
кездеседі,O
.,O
"  
   
   ",O
Аралас,B
майлау,I
:,O
сұйықтық,O
пленкасының,O
ішінара,O
түзілуінен,O
туындайтын,O
гидродинамикалық,O
және,O
шеттік,B
майлаудың,I
біріккен,O
түрі,O
көбінесе,O
"""",O
бастау,O
-,O
тоқтау,O
"""",O
қозғалысында,O
байқалады,O
.,O
"  
   
   ",O
Жалпы,O
майлау,B
материалын,O
таңдау,O
өте,O
маңызды,O
және,O
олар,O
қолдану,O
саласына,O
байланысты,O
өзгереді,O
.,O
Майлау,B
материалдары,O
сұйық,O
(,O
майлар,O
",",O
су,B
),O
",",O
қатты,B
(,O
графит,O
",",O
молибден,B
дисульфиді,I
),O
немесе,O
газ,B
тәрізді,O
(,O
ауа,O
",",O
инертті,O
газдар,B
),O
болуы,O
мүмкін,O
.,O
Осы,O
әрбір,O
түрдің,O
температура,O
",",O
қысым,O
және,O
қоршаған,O
орта,O
факторлары,O
сияқты,O
нақты,O
жұмыс,O
жағдайларына,O
сәйкес,O
келетін,O
бірегей,O
қасиеттері,O
бар,O
.,O
"  
   
   ",O
Материалтану,O
саласының,O
дамуы,O
өнімділікті,O
арттыратын,O
синтетикалық,O
майлау,B
материалдары,O
мен,O
қоспалардың,O
дамуына,O
ықпал,O
етті,O
.,O
Дұрыс,O
майлау,B
әдісі,O
мен,O
материалды,O
түсіну,O
механикалық,O
жүйелердің,O
тиімділігі,O
мен,O
қызмет,O
ету,O
мерзімін,O
оңтайландыру,O
үшін,O
өте,O
маңызды,O
.,O
"  
   
   
   ",O
4,O
.,O
Трибология,B
ғылымының,O
қолдану,O
аясы,O
"
   
   ",O
4.1,O
Өнеркәсіптік,O
қолдану,O
:,O
машина,O
жасау,O
",",O
автомобиль,O
жасау,O
",",O
аэроғарыш,O
өнеркәсібі,O
"
   
   ",O
Трибология,B
ғылымы,O
әртүрлі,O
салаларда,O
шешуші,O
рөл,O
атқарады,O
",",O
машиналар,O
мен,O
жабдықтардың,O
дизайнына,O
",",O
тиімділігіне,O
және,O
беріктігіне,O
айтарлықтай,O
әсер,O
етеді,O
.,O
"
   
   ",O
Машина,O
жасау,O
саласында,O
трибология,B
принциптері,O
өнеркәсіптік,O
жабдықтың,O
оңтайлы,O
жұмыс,O
істеуі,O
үшін,O
өте,O
маңызды,O
.,O
Тиісті,O
майлау,B
материалдарын,O
таңдау,O
",",O
тозу,B
механизмдерін,O
түсіну,O
және,O
бетті,O
өңдеудің,O
озық,O
әдістерін,O
қолдану,O
өңдеу,O
өнеркәсібінде,O
",",O
ауыл,O
шаруашылығында,O
және,O
ауыр,O
өнеркәсіптің,O
басқа,O
салаларында,O
жабдықтың,O
жұмыс,O
жасау,O
сенімділігі,O
мен,O
тиімділігін,O
қамтамасыз,O
етеді,O
.,O
Бұл,O
жабдықтың,O
бұзылуына,O
байланысты,O
тоқтап,O
қалу,O
уақытын,O
азайтып,O
",",O
компоненттердің,O
қызмет,O
ету,O
мерзімін,O
ұзартуды,O
және,O
олардың,O
жұмыс,O
жасау,O
энергиясының,O
тиімділігін,O
арттырады,O
.,O
"  
   
   ",O
Автомобиль,O
өнеркәсібі,O
көптеген,O
аспектілерде,O
трибология,B
ғылымына,O
сүйенеді,O
.,O
Трибология,B
отын,O
тиімділігін,O
арттыруда,O
",",O
зиянды,O
шығарындыларды,O
азайтуда,O
және,O
көлік,O
құралдарының,O
жалпы,O
жұмыс,O
жасау,O
сенімділігін,O
арттыруда,O
",",O
яғни,O
қозғалтқыш,O
өнімділігінен,O
бастап,O
қозғалатын,O
бөліктердің,O
беріктігіне,O
дейін,O
маңызды,O
рөл,O
атқарады,O
.,O
Қозғалтқыштың,O
тозуын,B
азайту,O
үшін,O
жетілдірілген,O
майлау,B
материалдары,O
мен,O
беттік,O
жабындар,O
қолданылады,O
",",O
сонымен,O
қатар,O
трибологиялық,B
зерттеулер,O
беріліс,O
қорабы,O
мен,O
тежегіш,O
жүйелерінның,O
жұмыс,O
жасау,O
мерзімі,O
мен,O
тиімділігін,O
дамытуға,O
мүмкіндік,O
береді,O
.,O
"  
   
   ",O
Аэроғарыш,O
саласында,O
трибология,B
әуе,O
кемелерінің,O
қауіпсіздігі,O
мен,O
пайдалану,O
сипаттамаларын,O
қамтамасыз,O
ету,O
үшін,O
өте,O
маңызды,O
.,O
Аэроғарыш,O
саласында,O
жоғары,O
жылдамдықтар,O
",",O
температура,O
мен,O
қысымның,O
өзгеруі,O
сияқты,O
төтенше,O
жағдайлар,O
арнайы,O
трибологиялық,B
шешімдерді,O
қажет,O
етеді,O
.,O
Бұл,O
қозғалтқыштардың,O
",",O
шассидің,O
және,O
басқару,O
жүйелерінің,O
жұмыс,O
жасау,O
сенімділігін,O
қамтамасыз,O
ете,O
отырып,O
",",O
осы,O
қатал,O
жағдайларға,O
төтеп,O
бере,O
алатын,O
материалдар,O
мен,O
майлау,B
материалдарын,O
әзірлеуді,O
қарасытрыады,O
.,O
Трибологиялық,B
зерттеулер,O
сонымен,O
қатар,O
ғарыштық,O
ұзақ,O
мерзімді,O
ұшулар,O
үшін,O
үйкеліс,B
пен,O
тозуды,B
азайтуда,O
өте,O
маңызды,O
ғарыш,O
аппараттарындағы,O
инновациялардың,O
пайда,O
болуына,O
ықпал,O
етті,O
.,O
"  
   
   ",O
Тұтастай,O
алғанда,O
",",O
осы,O
салаларда,O
трибология,B
принциптерін,O
қолдану,O
жұмыс,O
жасау,O
өнімділігі,O
мен,O
қауіпсіздігін,O
арттырып,O
қана,O
қоймай,O
",",O
сонымен,O
қатар,O
шығындарды,O
үнемдеуге,O
және,O
экологиялық,O
тұрақтылыққа,O
айтарлықтай,O
үлес,O
қосады,O
.,O
"  
   
",O
