Token,BIO1
сипатталатын,O
жоғары,O
жылдамдықты,O
болат,O
түрі,O
көбінесе,O
жоғары,O
температурада,O
жұмыс,O
жасайтын,O
",",O
тозуға,B
төзімді,O
кескіш,O
құралдарды,O
",",O
бұрғыларды,O
және,O
басқа,O
құралдарды,O
жасау,O
үшін,O
қолданылады,O
.,O
"
   
   ",O
Абразивті,O
тозу,B
-қатты,O
бетке,O
басылған,O
және,O
оның,O
бойымен,O
қозғалатын,O
қатты,B
бөлшектерден,O
немесе,O
қатты,B
проекциялардан,O
туындаған,O
тозу,B
.,O
Нәтижесінде,O
механикалық,O
әсерден,O
материал,O
тозуға,B
ұшырайды,O
.,O
"
   
   ",O
Плазманың,B
бетпен,I
әрекеттесуі,I
-плазма,O
(,O
иондалған,O
газ,B
),O
мен,O
материалдың,O
беткі,O
қабаты,O
арасындағы,O
өзара,O
әрекеттесу,O
.,O
Әрекеттесудің,O
бұл,O
түрі,O
материалдың,O
беткі,O
құрылымының,O
",",O
құрамы,O
мен,O
қасиеттерінің,O
өзгеруіне,O
әкелуі,O
мүмкін,O
.,O
"
   ",O
Вольфрам,B
бетінің,I
эрозиясы,I
-плазманың,O
",",O
жоғары,O
температураның,O
немесе,O
механикалық,O
әсердің,O
нәтижесінде,O
вольфрам,O
материалының,O
бетінің,O
тозуы,B
немесе,O
жойылуы,O
.,O
Бұл,O
процесс,O
вольфрам,O
плазмаға,O
қарайтын,O
материал,O
ретінде,O
қолданылатын,O
термоядролық,O
реакторларда,B
үлкен,O
алаңдаушылық,O
туғызады,O
.,O
"
   
   ",O
Термоядролық,B
реактор,I
материалдары,I
-жоғары,O
температураны,O
",",O
нейтронды,O
сәулеленуді,O
және,O
плазмалық,O
әсерді,O
қоса,O
алғанда,O
",",O
экстремалды,O
жағдайларға,O
төтеп,O
беру,O
қабілеті,O
үшін,O
таңдалған,O
термоядролық,O
реактор,B
конструкциясында,O
қолданылатын,O
материалдар,O
.,O
"
   
   ",O
Плазма,B
генерациясы,I
-әдетте,O
газға,B
энергияны,O
(,O
мысалы,O
",",O
жылу,O
",",O
электр,B
өрісі,O
немесе,O
электромагниттік,O
сәулелену,O
),O
қолдану,O
арқылы,O
плазманы,O
құру,O
процесі,O
.,O
Процесс,O
нәтижесінде,O
газ,B
иондалады,O
.,O
"
   
   ",O
Диверторға,B
кандидатты,I
материалдар,I
-плазмадағы,O
қалдық,O
жылу,O
мен,O
бөлшектерді,O
зақымдамай,O
кетіруге,O
арналған,O
термоядролық,O
реактордың,B
диверторлық,O
бөлшектеріне,O
қолдануға,O
жарамды,O
деп,O
саналатын,O
материалдар,O
.,O
"
   
   ",O
Жылу,B
жүктемелері,I
-жылу,O
кернеулерін,O
",",O
деформацияны,B
немесе,O
басқа,O
жылу,O
әсерлерін,O
тудыруы,O
мүмкін,O
материал,O
немесе,O
құрылым,O
әсер,O
ететін,O
жылу,O
энергиясының,O
мөлшері,O
.,O
"
   
   ",O
Нейтронның,B
зақымдануы,I
-нейтрондық,O
сәулеленуден,O
туындаған,O
құрылымдық,O
зақымданулар,O
мен,O
материалдардың,O
қасиеттерінің,O
өзгеруі,O
",",O
әсіресе,O
ядролық,O
реакторлар,B
мен,O
термоядролық,O
құрылғыларда,O
өзекті,O
.,O
Зақымданудың,O
бұл,O
түрі,O
материалдардың,O
механикалық,O
беріктігі,O
мен,O
қызмет,O
ету,O
мерзіміне,O
әсер,O
етеді,O
.,O
"
   
   ",O
Тұтқырлықтан,B
сынғыштыққа,I
ауысу,I
температурасы,I
-тұтқыр,O
материалдың,O
сынып,O
бүлінетін,O
температурасы,O
.,O
Бұл,O
ауысу,O
температурасы,O
суық,O
ортада,O
қолданылатын,O
материалдар,O
үшін,O
өте,O
маңызды,O
.,O
"
   
   ",O
Плазманы,B
бөлу,I
-плазманың,O
шеті,O
салқындатылып,O
",",O
қатты,B
беттерден,O
бөлініп,O
",",O
құрылғының,O
қабырғаларына,O
жылу,O
мен,O
бөлшектердің,O
ағынын,O
азайтатын,O
",",O
басқарылатын,O
термоядролық,O
құрылғылардағы,O
процесс,O
.,O
"
   
   ",O
Гелий,B
плазмасының,I
әсері,I
-термоядролық,O
реакциялар,O
кезінде,O
гелий,O
иондарының,O
өндірілуіне,O
және,O
олардың,O
материалдарға,O
әсеріне,O
байланысты,O
термоядролық,O
энергетика,O
саласындағы,O
зерттеулер,O
үшін,O
ерекше,O
қызығушылық,O
тудыратын,O
гелий,O
плазмасының,O
материалдарға,O
әсері,O
.,O
"
   
   ",O
Беттің,B
кедір,I
-,I
бұдырлығын,I
өлшеу,I
-материалдың,O
механикалық,O
және,O
физикалық,O
қасиеттеріне,O
әсер,O
етуі,O
мүмкін,O
профометрия,O
сияқты,O
әдістермен,O
орындалатын,O
материалдың,O
беткі,O
құрылымын,O
немесе,O
кедір,O
-,O
бұдырлығын,O
сандық,O
бағалау,O
.,O
"
   ",O
Материалдарға,B
иондық,I
әсер,I
-электрлік,O
және,O
механикалық,O
қасиеттерді,O
бүрку,B
",",O
имплантациялау,O
және,O
модификациялауды,O
қамтуы,O
мүмкін,O
иондық,O
сәулелердің,O
әсерінен,O
материалдың,O
қасиеттері,O
мен,O
құрылымының,O
өзгеруі,O
.,O
"
   
   ",O
Электрокорундты,B
абразив,I
-қаттылығы,O
мен,O
беріктігінің,O
арқасында,O
тегістеу,O
",",O
кесу,O
және,O
жылтырату,O
үшін,O
қолданылатын,O
синтетикалық,O
алюминий,O
оксид,O
абразиві,O
(,O
Al2O3,O
),O
.,O
"
   
   ",O
Азот,B
мартенситі,I
-мартенсит,O
құрылымында,O
азот,O
атомдарының,O
болуына,O
байланысты,O
қаттылық,B
пен,O
тозуға,B
төзімділіктің,O
жоғарылауына,O
әкелетін,O
азотпен,O
қатайған,O
болаттағы,O
мартенситтің,B
бір,O
түрі,O
.,O
"
   
   ",O
Карбидті,B
фазалар,I
-көміртектің,O
вольфрам,O
",",O
ванадий,O
немесе,O
хром,O
сияқты,O
басқа,O
элементтермен,O
әрекеттесуі,O
нәтижесінде,O
пайда,O
болатын,O
металдар,O
мен,O
қорытпалардағы,O
қатты,B
",",O
тозуға,B
төзімді,O
фазалар,O
.,O
Бұл,O
фазалар,O
материалдың,O
қаттылығы,O
мен,O
жоғары,O
температураға,O
төзімділігін,O
арттырады,O
.,O
"
   
   ",O
Бетке,O
бағытталған,O
текше,O
кристалдық,B
торы,I
(,O
ГЦК,B
),O
-атомдар,O
текшенің,O
әр,O
бұрышында,O
және,O
барлық,O
беттерінің,O
орталықтарында,O
орналасқан,O
бетке,O
бағытталған,O
текше,O
кристалдық,O
құрылым,O
.,O
Кристалдық,B
тордың,I
бұл,O
түрі,O
алюминий,O
",",O
мыс,O
және,O
никель,O
сияқты,O
металдарда,O
кең,O
таралған,O
",",O
жақсы,O
майысқыштық,O
пен,O
беріктікті,O
қамтамасыз,O
етеді,O
.,O
"
   
   ",O
Электрондардың,B
кері,I
шашырау,I
дифракциясы,I
(,O
EBSD,B
):,O
түйіршіктер,O
бағыты,O
",",O
фазалары,O
мен,O
құрылымдары,O
туралы,O
ақпарат,O
бере,O
отырып,O
",",O
үлгіден,O
кері,O
шашырайтын,O
электрондарды,O
тіркеу,O
арқылы,O
материалдардың,O
кристаллографиялық,B
құрылымын,I
талдау,O
үшін,O
қолданылатын,O
микроскопия,B
әдісі,O
.,O
"
   
   ",O
Рентгендік,B
дифракцияны,I
талдау,I
(,O
XRD,B
):,O
материал,O
атомдары,O
шашыраған,O
рентген,B
сәулелерінің,O
дифракциялық,O
үлгілерін,O
өлшеу,O
арқылы,O
материалдың,O
кристалдық,O
құрылымын,O
",",O
фазалық,B
құрамын,I
және,O
басқа,O
құрылымдық,O
қасиеттерін,O
анықтау,O
үшін,O
қолданылатын,O
әдіс,O
.,O
"
   
   ",O
Құрылымдық-фазалық,B
талдау,I
–,O
көбінесе,O
рентгендік,B
дифракцияны,I
талдау,I
(,O
XRD,B
),O
немесе,O
электрондардың,B
кері,I
шашырау,I
дифракциясы,I
(,O
EBSD,B
),O
сияқты,O
әдістерді,O
қолдану,O
арқылы,O
материалда,O
болатын,O
әртүрлі,O
фазаларды,O
",",O
соның,O
ішінде,O
олардың,O
пропорциялары,O
мен,O
таралуын,O
анықтау,O
.,O
"
   
   ",O
Шыңдалған,B
мартенсит,I
-жоғары,O
қаттылық,B
пен,O
беріктікті,O
сақтай,O
отырып,O
",",O
сынғыштықты,O
азайту,O
үшін,O
термиялық,B
өңдеуден,I
(,O
қатайтудан,O
),O
өткен,O
мартенсит,B
.,O
Маретнситтің,O
бұл,O
түрін,O
материалдардың,O
механикалық,O
қасиеттерін,O
жақсарту,O
үшін,O
қолданады,O
.,O
"
   
   ",O
M6C,B
қатты,I
карбиді,I
-материалдың,O
қаттылығы,O
мен,O
тозуға,B
төзімділігін,O
арттыруға,O
көмектесетін,O
химиялық,O
құрамы,O
мен,O
құрылымға,O
ие,O
кейбір,O
болаттар,O
мен,O
қорытпаларда,O
кездесетін,O
карбид,O
фазасының,O
ерекше,O
түрі,O
.,O
"
   
   ",O
MC,B
типті,I
карбидтер,I
-карбидтер,O
",",O
мұндағы,O
М,B
металды,O
(,O
мысалы,O
",",O
вольфрам,O
немесе,O
титан,O
),O
және,O
С,B
-,O
көміртекті,O
білдіреді,O
",",O
олар,O
жоғары,O
қаттылық,B
пен,O
тозуға,B
төзімділікке,O
ие,O
.,O
"
   
   ",O
Сфералық,B
карбидтер,I
-материалдың,O
тозуға,B
төзімділігі,O
мен,O
беріктігін,O
арттыруға,O
көмектесетін,O
болат,O
пен,O
қорытпалардың,O
кейбір,O
түрлерінде,O
жиі,O
кездесетін,O
сфералық,O
карбидті,B
бөлшектер,I
.,O
"
   
   ",O
Fd3,B
m,I
кеңістіктік,I
тобы,I
-кристалдық,O
құрылымдарда,O
кездесетін,O
және,O
кристалдық,B
тордағы,I
атомдардың,O
орналасуын,O
білдіретін,O
кеңістіктік,O
топ,O
симметриясының,O
ерекше,O
түрі,O
.,O
"
   
   ",O
Монокристалды,B
карбидтер,I
-поликристалды,O
карбидтермен,O
салыстырғанда,O
жоғары,O
қаттылық,B
пен,O
тозуға,B
төзімділікті,O
қамтамасыз,O
ететін,O
монокристалды,O
құрылымнан,O
тұратын,O
карбидтер,O
.,O
"
   
   ",O
Вольфрам,B
-,I
молибден,I
болаттары,I
-жоғары,O
температурада,O
беріктігін,O
",",O
қаттылығын,O
және,O
тозуға,B
және,O
коррозияға,B
төзімділігін,O
арттыру,O
үшін,O
вольфрам,O
және,O
молибденмен,O
легирленген,O
болаттар,O
.,O
"
   
   ",O
Сканерлеуші,O
электронды,O
микроскопия,B
(,O
СЭМ,B
),O
-жоғары,O
тұнықтықтағы,O
материалдардың,O
беткі,O
суреттерін,O
алуға,O
мүмкіндік,O
беретін,O
электронды,O
микроскопияның,B
бір,O
түрі,O
",",O
бұл,O
топография,O
мен,O
композицияны,O
егжей,O
-,O
тегжейлі,O
зерттеуге,O
мүмкіндік,O
береді,O
.,O
"
   
   ",O
Элементтік,B
құрамды,I
картаға,I
түсіру,I
-материалдағы,O
элементтердің,O
таралуын,O
картаға,O
түсіру,O
үшін,O
энергия,O
дисперсиялық,O
рентгендік,O
спектроскопиямен,B
(,O
EDX,B
),O
біріктірілген,O
SET,B
сияқты,O
аналитикалық,O
әдістерді,O
пайдалану,O
процесі,O
.,O
"
   
   ",O
Ыстыққа,B
төзімділік,I
-материалдың,O
механикалық,O
қасиеттерін,O
жоғары,O
температурада,O
деградациясыз,O
сақтау,O
қабілеті,O
.,O
"
",O
